SealRangeBelowId|StateWellId|TopDepth|BottomDepth|SealMaterialId|SealMaterialOtherDesc|Amount|SealAmountUnitId|SealAmountUnitOtherDesc|CreatedDate|LastUpdateDate
522|118976|0|774|10|||2||2017-02-14|2017-02-14
525|118984|0|849|10|||2||2017-02-14|2017-02-14
526|119004|0|600|10|||2||2017-02-14|2017-02-14
527|119005|0|820|10|||2||2017-02-14|2017-02-14
528|56225|0|15|10|||2||2017-02-14|2017-02-14
529|56247|0|396|10|||2||2017-02-14|2017-02-14
530|56248|0|395|10|||2||2017-02-14|2017-02-14
531|56249|0|60|10||70|10||2017-02-14|2017-02-14
532|56253|0|100|10||30|10||2017-02-14|2017-02-14
533|131469|0|305.8|10||390|10||2017-02-14|2017-02-14
534|131470|0|158|10|||2||2017-02-14|2017-02-14
535|131471|0|206|10||295|11||2017-02-14|2017-02-14
536|120397|0|585|10|||2||2017-02-16|2017-02-16
537|121224|0|800|10|||2||2017-02-16|2017-02-16
538|121226|0|830|10|||2||2017-02-16|2017-02-16
539|125532|0|700|10||100|10||2017-02-16|2017-02-16
540|124892|6.8|422|10||243|10||2017-02-16|2017-02-16
541|127567|0|2075|10|||2||2017-02-17|2017-02-17
542|62156|1|50|10|||2||2017-02-17|2017-02-17
543|108976|0|30|10|||2||2017-02-21|2017-02-21
544|108977|0|30|10|||2||2017-02-21|2017-02-21
545|32654|0|2|10|||2||2017-02-21|2017-02-21
546|32654|2|140|11|||14||2017-02-21|2017-02-21
547|32654|2|140|14|||2||2017-02-21|2017-02-21
548|45590|0|40|10||35|10||2017-02-22|2017-02-22
549|45591|0|38|10||32|10||2017-02-22|2017-02-22
550|62411|0|90|10|||2||2017-02-22|2017-02-22
551|62594|0|234|10|||2||2017-02-22|2017-02-22
552|92178|0|275|10|||2||2017-02-22|2017-02-22
553|92905|0|157|10|||2||2017-02-22|2017-02-22
554|92906|0|608|10|||2||2017-02-22|2017-02-22
555|92953|0|629|10|||2||2017-02-22|2017-02-22
556|96085|0|485|10|||2||2017-02-22|2017-02-22
557|96747|0|348|10|||2||2017-02-22|2017-02-22
558|32631|2|168|14|||14||2017-02-22|2017-02-22
559|32631|0|2|10|||2||2017-02-22|2017-02-22
560|87883|0|385|10||220|10||2017-02-22|2017-02-22
561|87892|0|250|10||200|10||2017-02-22|2017-02-22
562|96445|0|751|10|||2||2017-02-22|2017-02-22
563|39697|0|4|10|||2||2017-02-22|2017-02-22
564|97705|0|194|10|||2||2017-02-22|2017-02-22
567|79376|0|25|10|||2||2017-03-02|2017-03-02
568|79397|0|10|10|||2||2017-03-02|2017-03-02
569|139213|140|917|10||263|10||2017-03-08|2017-03-08
571|139213|917|960|13|||2||2017-03-08|2017-03-08
572|139213|960|980|10||44|10||2017-03-08|2017-03-08
573|23832|0|10|10||4|10||2017-03-10|2017-03-10
574|23869|0|10|10||5|10||2017-03-10|2017-03-10
575|23869|50|60|10||5|10||2017-03-10|2017-03-10
576|23870|300|330|10||4|10||2017-03-10|2017-03-10
577|23870|0|10|10||3|10||2017-03-10|2017-03-10
578|23872|230|260|10||4|10||2017-03-10|2017-03-10
579|23872|0|10|10||3|10||2017-03-10|2017-03-10
580|23875|50|80|10||3|10||2017-03-10|2017-03-10
581|23875|0|10|10||3|10||2017-03-10|2017-03-10
582|24000|0|12|10||1|10||2017-03-10|2017-03-10
583|24000|220|330|1|Holeplug|3|10||2017-03-10|2017-03-10
584|24001|0|10|10||2|10||2017-03-10|2017-03-10
585|24001|240|250|1|Hole plug|3|10||2017-03-10|2017-03-10
586|24002|0|10|10||3|10||2017-03-10|2017-03-10
587|24037|0|10|10||5|10||2017-03-10|2017-03-10
588|24037|160|170|10||5|10||2017-03-10|2017-03-10
589|24044|0|30|10||11|10||2017-03-10|2017-03-10
590|24049|0|200|10||35|10||2017-03-10|2017-03-10
591|24061|0|15|10||10|10||2017-03-10|2017-03-10
594|99031|0|615|10||305|10||2017-03-15|2017-03-15
595|99110|0|1145|10|||2||2017-03-15|2017-03-15
598|99226|0|1290|10|||2||2017-03-15|2017-03-15
599|99473|0|226|10|||2||2017-03-15|2017-03-15
600|99816|0|560|10|||2||2017-03-15|2017-03-15
601|99923|0|740|10||360|10||2017-03-15|2017-03-15
602|100699|0|336|10|||2||2017-03-16|2017-03-16
603|100738|0|635|10||110|10||2017-03-16|2017-03-16
604|99986|0|126|10|||2||2017-03-16|2017-03-16
605|100739|0|1114|10||375|10||2017-03-16|2017-03-16
606|101368|0|390|10|||2||2017-03-16|2017-03-16
607|101418|0|273|10||150|10||2017-03-16|2017-03-16
608|101659|0|472|10|||2||2017-03-16|2017-03-16
609|102070|0|700|10||165|10||2017-03-16|2017-03-16
610|102513|0|1290|10|||2||2017-03-16|2017-03-16
611|103361|0|310|10|||2||2017-03-16|2017-03-16
612|104108|0|20|10||11|10||2017-03-16|2017-03-16
613|104453|0|10|10|||2||2017-03-16|2017-03-16
616|104897|0|500|10|||2||2017-03-17|2017-03-17
618|105363|0|400|10||350|10||2017-03-17|2017-03-17
619|139216|0|10|10||10|10||2017-03-17|2017-03-17
620|139219|0|15|2||12|10||2017-03-17|2017-03-17
621|108139|0|12|10||18|10||2017-03-20|2017-03-20
622|108139|0|945|10||795|10||2017-03-20|2017-03-20
623|108140|0|470|10||125|10||2017-03-21|2017-03-21
624|108234|0|308|10||150|10||2017-03-21|2017-03-21
626|109503|0|472|10|||2||2017-03-21|2017-03-21
627|108238|0|95|10||300|10||2017-03-21|2017-03-21
628|108238|0|1004|10||1550|10||2017-03-21|2017-03-21
629|58343|0|450|10||220|10||2017-03-22|2017-03-22
630|58617|0|329|10|||2||2017-03-22|2017-03-22
631|58814|0|790|10|||2||2017-03-22|2017-03-22
632|59287|0|220|10|||2||2017-03-22|2017-03-22
633|94936|0|874|10|||2||2017-03-22|2017-03-22
634|26347|0|50|10|||2||2017-03-22|2017-03-22
635|43104|0|90|10|||2||2017-03-22|2017-03-22
636|43105|0|84|14||2.5|12||2017-03-22|2017-03-22
637|43106|0|84|14||2.5|12||2017-03-22|2017-03-22
638|43107|0|70|14||1.75|12||2017-03-22|2017-03-22
639|43108|0|84|14||2.5|12||2017-03-22|2017-03-22
640|47872|272|276|1|hole plug|276|10||2017-03-22|2017-03-22
641|47872|0|272|10||69|10||2017-03-22|2017-03-22
642|47873|742|746|1|Hole plug|5|10||2017-03-22|2017-03-22
643|47873|0|742|10||462|10||2017-03-22|2017-03-22
644|47874|294|297|1|Hole plug|4|10||2017-03-22|2017-03-22
645|47874|0|294|10||135|10||2017-03-22|2017-03-22
646|47878|671|675|1|Hole Plug|6|10||2017-03-22|2017-03-22
647|47878|0|671|10||397|10||2017-03-22|2017-03-22
648|58298|1|10|10|||2||2017-03-22|2017-03-22
649|58552|0|415|10||340|10||2017-03-22|2017-03-22
650|134335|0|732|10|||2||2017-03-24|2017-03-24
651|59224|0|640|10|||2||2017-03-24|2017-03-24
652|59380|0|40|10|||2||2017-03-24|2017-03-24
653|137590|0|10|10||6|10||2017-03-24|2017-03-24
655|138423|80|90|10|||2||2017-03-24|2017-03-24
656|138436|0|180|10||750|10||2017-03-24|2017-03-24
657|138675|0|150|10|||2||2017-03-24|2017-03-24
658|58078|0|3500|10||1750|10||2017-03-24|2017-03-24
659|91091|0|2865|10|||2||2017-03-24|2017-03-24
660|21976|0|3180|10|||2||2017-03-24|2017-03-24
661|23015|0|1900|10||673|10||2017-03-27|2017-03-27
662|49720|0|2248|10|||2||2017-03-27|2017-03-27
664|49268|0|2230|10|||2||2017-03-27|2017-03-27
665|49101|0|2260|10||1100|10||2017-03-27|2017-03-27
666|123168|0|2100|10|||2||2017-03-27|2017-03-27
667|49085|0|1600|10||350|10||2017-03-27|2017-03-27
668|22846|0|1380|10|||2||2017-03-27|2017-03-27
669|119305|0|1097|10||1210|10||2017-03-28|2017-03-28
670|49180|0|1355|10||250|10||2017-03-28|2017-03-28
671|124316|0|424|10|||2||2017-03-28|2017-03-28
672|119729|0|1141|10|||2||2017-03-28|2017-03-28
673|59840|0|1230|10||510|10||2017-03-28|2017-03-28
674|22578|0|768|10|||2||2017-03-28|2017-03-28
675|119415|0|784|10|||2||2017-03-28|2017-03-28
677|139225|0|12|12||34|10||2017-03-28|2017-03-28
678|59834|0|1035|10|||2||2017-03-28|2017-03-28
679|24353|0|956|10||495|10||2017-03-28|2017-03-28
680|48752|0|982|10||300|10||2017-03-28|2017-03-28
681|119165|0|591|10|||2||2017-03-28|2017-03-28
682|60200|0|976|10|||2||2017-03-28|2017-03-28
683|59789|0|965|10|||2||2017-03-28|2017-03-28
685|48586|0|848|10||258|10||2017-03-28|2017-03-28
686|59679|0|824|10|||2||2017-03-28|2017-03-28
687|122134|0|677|10|||2||2017-03-28|2017-03-28
688|47894|0|750|10||176|10||2017-03-28|2017-03-28
689|119128|0|480|10||805|10||2017-03-28|2017-03-28
690|117749|0|323|10||125|10||2017-03-28|2017-03-28
691|118619|0|660|10||960|10||2017-03-28|2017-03-28
692|46642|0|700|10|||2||2017-03-28|2017-03-28
693|119499|0|643|10|||2||2017-03-28|2017-03-28
694|124552|0|292|10|||2||2017-03-28|2017-03-28
696|119077|0|235|10|||2||2017-03-28|2017-03-28
697|122402|0|70|10|||2||2017-03-28|2017-03-28
698|47455|0|510|10||210|10||2017-03-29|2017-03-29
699|46542|0|10|10|||2||2017-03-29|2017-03-29
700|46542|90|140|10|||2||2017-03-29|2017-03-29
701|46542|220|450|10|||2||2017-03-29|2017-03-29
702|48745|0|605|10||124|10||2017-03-29|2017-03-29
703|113328|0|325|10|||2||2017-03-29|2017-03-29
704|24702|0|200|10||67|10||2017-03-29|2017-03-29
705|48437|0|489|10|||2||2017-03-29|2017-03-29
706|118182|0|2|10||2|10||2017-03-29|2017-03-29
707|118182|2|480|11||35|10||2017-03-29|2017-03-29
708|59520|0|405|10||133|10||2017-03-29|2017-03-29
709|59520|405|410|11||1|10||2017-03-29|2017-03-29
710|91072|0|10|10|||2||2017-03-29|2017-03-29
711|61918|0|500|10|||2||2017-03-29|2017-03-29
712|92651|0|30|10||6|10||2017-03-29|2017-03-29
713|92651|170|200|10||6|10||2017-03-29|2017-03-29
714|61967|0|212|10|||2||2017-03-29|2017-03-29
715|45226|0|400|10|||2||2017-03-29|2017-03-29
716|118722|0|215|10||160|10||2017-03-29|2017-03-29
717|86910|0|50|10||12|10||2017-03-29|2017-03-29
718|86800|0|405|10||35|10||2017-03-29|2017-03-29
719|83072|0|10|10||11|10||2017-03-29|2017-03-29
720|62147|0|254|10||44|10||2017-03-29|2017-03-29
721|62147|254|264|11||2|10||2017-03-29|2017-03-29
722|61085|0|215|10||120|10||2017-03-30|2017-03-30
723|81237|0|50|10|||2||2017-03-30|2017-03-30
724|81237|50|277|11|||2||2017-03-30|2017-03-30
725|81237|277|302|10|||2||2017-03-30|2017-03-30
726|81237|302|310|11|||2||2017-03-30|2017-03-30
727|48326|0|315|10|||2||2017-03-30|2017-03-30
728|80022|0|293|10|||2||2017-03-30|2017-03-30
729|93162|0|222|2|||2||2017-03-30|2017-03-30
730|89663|0|288|10|||2||2017-03-30|2017-03-30
731|48693|0|309|10|||2||2017-03-30|2017-03-30
732|116457|0|3|10||0.5|10||2017-03-30|2017-03-30
733|116457|3|58|11||4|10||2017-03-30|2017-03-30
734|92471|0|200|10|||2||2017-03-30|2017-03-30
735|47538|0|218|10|||2||2017-03-30|2017-03-30
736|118718|0|137|10|||2||2017-03-30|2017-03-30
737|62416|0|20|10||2|10||2017-03-30|2017-03-30
738|79077|0|50|10||50|10||2017-03-30|2017-03-30
739|83245|0|10|10||4|10||2017-03-30|2017-03-30
740|89816|0|37|10||1|10||2017-03-30|2017-03-30
741|116605|0|100|10||20|10||2017-03-30|2017-03-30
742|89480|0|18|10|||2||2017-03-30|2017-03-30
743|46886|0|15|10||3|10||2017-03-30|2017-03-30
744|46886|90|110|10||2|10||2017-03-30|2017-03-30
745|61384|0|15|10||3|10||2017-03-30|2017-03-30
746|60860|0|2|10||1.5|10||2017-03-30|2017-03-30
747|60860|2|10|11||3|10||2017-03-30|2017-03-30
748|63922|0|65|10|||2||2017-03-30|2017-03-30
749|88904|0|20|10||4|10||2017-03-30|2017-03-30
750|86666|0|3|10||1|10||2017-03-30|2017-03-30
751|86666|3|50|11||11|10||2017-03-30|2017-03-30
752|61449|0|60|10||18|10||2017-04-03|2017-04-03
753|90501|0|20|10|||2||2017-04-03|2017-04-03
754|89053|0|50|14||9|10||2017-04-03|2017-04-03
755|83529|0|10|10|||2||2017-04-03|2017-04-03
756|88456|0|39|10|||2||2017-04-03|2017-04-03
757|71808|59|64|10|||2||2017-04-03|2017-04-03
758|45548|50|70|10|||2||2017-04-03|2017-04-03
759|116419|0|45|10|||2||2017-04-03|2017-04-03
760|24627|0|15|10|||2||2017-04-03|2017-04-03
761|24627|55|60|10|||2||2017-04-03|2017-04-03
762|44801|0|12|10||8|10||2017-04-03|2017-04-03
763|61062|0|53|10||9.5|10||2017-04-03|2017-04-03
764|66670|0|15|10|||2||2017-04-03|2017-04-03
765|121849|0|20|10||12|10||2017-04-03|2017-04-03
766|50449|0|2652|10|||2||2017-04-03|2017-04-03
767|119640|0|1425|10|||2||2017-04-03|2017-04-03
768|60368|0|1600|10|||2||2017-04-03|2017-04-03
769|122555|0|918|10|||2||2017-04-03|2017-04-03
771|24836|0|1276|10||825|10||2017-04-03|2017-04-03
772|48868|0|1450|10||375|10||2017-04-03|2017-04-03
773|96704|0|586|10|||2||2017-04-04|2017-04-04
774|139226|0|700|10||180|10||2017-04-04|2017-04-04
775|139227|0|20|15||3|10||2017-04-04|2017-04-04
776|139227|20|85|11||5|10||2017-04-04|2017-04-04
777|139227|85|105|15||2|10||2017-04-04|2017-04-04
778|139228|0|20|15||4|10||2017-04-04|2017-04-04
779|139228|20|185|11||17|10||2017-04-04|2017-04-04
780|139228|185|205|15||3|10||2017-04-04|2017-04-04
781|96974|0|450|10|||2||2017-04-04|2017-04-04
782|97255|165|265|10|||2||2017-04-04|2017-04-04
783|97260|0|360|10|||2||2017-04-04|2017-04-04
784|97271|400|454|10|||2||2017-04-04|2017-04-04
785|97341|0|66|10||35|10||2017-04-04|2017-04-04
786|97517|0|721|10|||2||2017-04-04|2017-04-04
787|97954|0|223|10|||2||2017-04-04|2017-04-04
788|98058|0|697|10|||2||2017-04-04|2017-04-04
789|99303|0|297|10|||2||2017-04-04|2017-04-04
790|102332|0|450|10|||2||2017-04-04|2017-04-04
791|103469|0|354|10|||2||2017-04-04|2017-04-04
792|104865|0|565|10||332|10||2017-04-04|2017-04-04
793|105450|0|543|10||330|10||2017-04-04|2017-04-04
794|105711|0|795|10|||2||2017-04-04|2017-04-04
795|105812|0|706|10||803|10||2017-04-04|2017-04-04
796|105824|0|1028|10|||2||2017-04-05|2017-04-05
797|105934|0|407|10|||2||2017-04-05|2017-04-05
798|106062|0|440|10|||2||2017-04-05|2017-04-05
799|106176|0|726|10|||2||2017-04-05|2017-04-05
800|106236|0|695|10||685|10||2017-04-05|2017-04-05
801|106910|0|370|10||160|10||2017-04-05|2017-04-05
802|107417|0|607|10|||2||2017-04-05|2017-04-05
803|108022|0|360|10|||2||2017-04-05|2017-04-05
804|108739|0|410|10||415|10||2017-04-05|2017-04-05
805|108978|0|352|10||125|10||2017-04-05|2017-04-05
806|109250|0|490|10|||2||2017-04-05|2017-04-05
807|109369|0|10|10|||2||2017-04-05|2017-04-05
808|109488|0|200|10|||2||2017-04-05|2017-04-05
809|110014|0|150|10|||2||2017-04-05|2017-04-05
810|110092|0|520|10|||2||2017-04-05|2017-04-05
811|110815|0|605|10||160|10||2017-04-05|2017-04-05
812|110901|0|362|10|||2||2017-04-05|2017-04-05
813|111618|0|390|10|||2||2017-04-05|2017-04-05
814|112111|0|15|10||24|10||2017-04-05|2017-04-05
815|112442|0|300|10|||2||2017-04-05|2017-04-05
816|112479|0|120|10||7|10||2017-04-05|2017-04-05
817|112501|0|15|10||5|10||2017-04-05|2017-04-05
818|113164|0|400|10|||2||2017-04-05|2017-04-05
819|129430|0|468|10||560|10||2017-04-05|2017-04-05
820|129723|0|390|10||535|10||2017-04-05|2017-04-05
821|130908|0|540|10||215|10||2017-04-05|2017-04-05
822|131717|0|10|10|||2||2017-04-05|2017-04-05
823|131794|0|200|10|||2||2017-04-05|2017-04-05
824|131986|0|525|10|||2||2017-04-05|2017-04-05
825|132240|0|313|10|||2||2017-04-05|2017-04-05
826|132337|0|10|10||6|10||2017-04-05|2017-04-05
827|132350|0|168|10|||2||2017-04-05|2017-04-05
828|133049|0|205|10|||2||2017-04-05|2017-04-05
829|133183|0|422|10|||2||2017-04-05|2017-04-05
831|133260|0|520|10||300|10||2017-04-05|2017-04-05
832|134120|0|548|10|||2||2017-04-05|2017-04-05
833|135841|0|455|10|||2||2017-04-05|2017-04-05
834|104025|0|1060|10|||2||2017-04-06|2017-04-06
836|104061|0|675|10||331|10||2017-04-06|2017-04-06
837|104062|0|400|10||75|10||2017-04-06|2017-04-06
838|137892|0|528|10||275|10||2017-04-10|2017-04-10
839|138259|0|750|10||607|10||2017-04-10|2017-04-10
840|88369|0|45|10|||2||2017-04-10|2017-04-10
841|88945|0|20|10||4|10||2017-04-10|2017-04-10
843|139230|0|20|15||10|10||2017-04-10|2017-04-10
844|139230|20|835|10||350|10||2017-04-10|2017-04-10
845|139230|835|855|15||5|10||2017-04-10|2017-04-10
846|139231|0|120|15||10|10||2017-04-10|2017-04-10
847|139231|120|850|10||215|10||2017-04-10|2017-04-10
848|139231|850|870|15||5|10||2017-04-10|2017-04-10
849|139232|0|170|10||137|10||2017-04-10|2017-04-10
850|91164|0|579|10|||2||2017-04-10|2017-04-10
851|91485|0|208|10|||2||2017-04-10|2017-04-10
852|91804|0|229|10||220|10||2017-04-10|2017-04-10
853|101551|0|333|10||333|2||2017-04-10|2017-04-10
854|91988|0|2795|10||800|10||2017-04-10|2017-04-10
855|92447|0|760|10|||2||2017-04-10|2017-04-10
856|92507|145|155|10|||2||2017-04-10|2017-04-10
857|92672|0|18|10|||2||2017-04-10|2017-04-10
858|99227|0|290|10||500|10||2017-04-10|2017-04-10
859|88913|0|65|10|||2||2017-04-10|2017-04-10
861|89661|0|310|10|||2||2017-04-10|2017-04-10
862|90080|0|180|2|||1||2017-04-10|2017-04-10
863|93165|0|310|10|||2||2017-04-11|2017-04-11
864|93205|0|30|10|||2||2017-04-11|2017-04-11
865|90351|0|20|10||5|10||2017-04-11|2017-04-11
866|90380|0|15|10|||2||2017-04-11|2017-04-11
867|90426|0|20|10||5|10||2017-04-11|2017-04-11
868|90572|0|15|10|||2||2017-04-11|2017-04-11
869|90636|0|10|10|||2||2017-04-11|2017-04-11
870|90639|0|15|10|||2||2017-04-11|2017-04-11
871|90647|0|10|10|||2||2017-04-11|2017-04-11
872|102665|0|10|10||10|10||2017-04-11|2017-04-11
873|90860|0|7|10||4|10||2017-04-11|2017-04-11
874|90860|7|160|11||8|10||2017-04-11|2017-04-11
875|91056|0|10|10|||2||2017-04-11|2017-04-11
876|139234|0|10|12||10|10||2017-04-11|2017-04-11
877|139222|0|560|10||330|10||2017-04-11|2017-04-11
878|60461|0|1600|10||450|10||2017-04-11|2017-04-11
879|90277|0|1590|10|||2||2017-04-11|2017-04-11
880|139236|0|10|10||10|10||2017-04-11|2017-04-11
881|21442|50|252|10|||2||2017-04-11|2017-04-11
882|51549|0|630|10|||2||2017-04-11|2017-04-11
883|52717|0|180|10|||2||2017-04-11|2017-04-11
884|52893|0|868|10|||2||2017-04-11|2017-04-11
885|104187|0|320|10||120|10||2017-04-11|2017-04-11
886|53433|0|325|10||185|10||2017-04-11|2017-04-11
887|104232|0|320|10||127|10||2017-04-11|2017-04-11
888|54930|0|223|10|||2||2017-04-11|2017-04-11
889|54984|0|83|10|||2||2017-04-11|2017-04-11
890|99450|0|682|10||230|10||2017-04-11|2017-04-11
892|139235|0|30|10||6|10||2017-04-12|2017-04-12
893|139235|30|60|11||13|10||2017-04-12|2017-04-12
894|55422|0|462|10||462|2||2017-04-13|2017-04-13
895|55465|0|405|10|||2||2017-04-13|2017-04-13
896|55478|0|318|10|||2||2017-04-13|2017-04-13
897|55579|0|175|10|||2||2017-04-13|2017-04-13
898|55591|0|875|10|||2||2017-04-13|2017-04-13
899|55629|0|1100|10|||2||2017-04-13|2017-04-13
900|56505|0|638|10||376|10||2017-04-13|2017-04-13
902|56736|0|570|10|||2||2017-04-13|2017-04-13
903|56924|0|299|10|||2||2017-04-13|2017-04-13
904|57173|0|475|10|||2||2017-04-13|2017-04-13
905|57744|0|1016|10|||2||2017-04-13|2017-04-13
906|121217|0|766|10|||2||2017-04-13|2017-04-13
907|123302|0|10|10||5|10||2017-04-13|2017-04-13
908|125275|0|65|10|||2||2017-04-13|2017-04-13
909|125382|0|20|10||8|10||2017-04-13|2017-04-13
910|125500|0|630|10||410|10||2017-04-13|2017-04-13
911|125606|0|635|10|||2||2017-04-13|2017-04-13
912|126199|0|270|10|||2||2017-04-13|2017-04-13
913|139243|0|20|10||6|10||2017-04-17|2017-04-17
915|126902|0|1798|10||650|10||2017-04-18|2017-04-18
916|139242|0|20|10||7|10||2017-04-18|2017-04-18
917|139242|20|230|11||24|10||2017-04-18|2017-04-18
918|126929|0|2067|10|||2||2017-04-18|2017-04-18
919|139242|230|250|10||6|10||2017-04-18|2017-04-18
920|127396|0|1645|10|||2||2017-04-18|2017-04-18
921|128146|0|215|10||145|10||2017-04-18|2017-04-18
922|136078|0|1991|10|||2||2017-04-18|2017-04-18
923|21384|0|567|10|||2||2017-04-19|2017-04-19
924|21650|0|500|10|||2||2017-04-19|2017-04-19
925|22271|0|190|10|||2||2017-04-19|2017-04-19
926|50230|70|86|10|||2||2017-04-19|2017-04-19
927|50231|0|125|10|||2||2017-04-19|2017-04-19
928|51781|0|705|10|||1||2017-04-19|2017-04-19
929|51930|0|180|10||70|10||2017-04-19|2017-04-19
930|51975|0|459|10|||2||2017-04-19|2017-04-19
931|3759|2|170|2||9|12||2017-04-20|2017-04-20
932|139250|0|350|10||408|10||2017-04-24|2017-04-24
934|21366|0|709|10||222|10||2017-05-03|2017-05-03
935|21367|0|471|10||215|10||2017-05-03|2017-05-03
936|21643|0|521|10||165|10||2017-05-03|2017-05-03
937|24496|0|750|10||245|10||2017-05-03|2017-05-03
938|47443|0|160|10||95|10||2017-05-03|2017-05-03
939|32151|0|45|10||12|10||2017-05-03|2017-05-03
940|32152|0|45|10||12|10||2017-05-03|2017-05-03
941|32153|0|45|10||12|10||2017-05-03|2017-05-03
942|6162|0|198|10||198|10||2017-05-03|2017-05-03
943|47445|0|390|10||170|10||2017-05-03|2017-05-03
944|48199|0|61|10|||2||2017-05-03|2017-05-03
945|49516|0|3380|10||1250|10||2017-05-03|2017-05-03
946|60251|0|60|10||150|10||2017-05-03|2017-05-03
947|60251|0|1920|10||1158|10||2017-05-03|2017-05-03
948|60491|0|5|10||2.5|10||2017-05-03|2017-05-03
949|60491|5|35|1|Benseal|3|10||2017-05-03|2017-05-03
950|72134|0|127|10||216|10||2017-05-03|2017-05-03
951|76978|0|119|10||16|12||2017-05-03|2017-05-03
952|76984|0|120|10||16|12||2017-05-03|2017-05-03
953|77023|0|118|10||16|12||2017-05-03|2017-05-03
954|77024|0|120|10||16|12||2017-05-03|2017-05-03
955|77025|0|118|10||16|12||2017-05-03|2017-05-03
956|77026|0|123|10||16|12||2017-05-03|2017-05-03
957|77051|0|120|10||18|12||2017-05-03|2017-05-03
958|77052|0|120|10||16|12||2017-05-03|2017-05-03
959|77053|0|118|10||16|12||2017-05-03|2017-05-03
960|77054|0|118|10||16|12||2017-05-03|2017-05-03
961|77055|0|118|10||16|12||2017-05-03|2017-05-03
962|77056|0|118|10||16|12||2017-05-03|2017-05-03
964|139260|0|10|10||5|10||2017-05-16|2017-05-16
965|139261|0|15|10||16|10||2017-05-16|2017-05-16
966|139263|0|15|10||5|10||2017-05-16|2017-05-16
967|139266|0|10|10||5|10||2017-05-17|2017-05-17
968|139267|0|20|10||5|10||2017-05-17|2017-05-17
969|139267|280|300|10||4|10||2017-05-17|2017-05-17
970|119313|0|814|10|||2||2017-05-23|2017-05-23
971|66165|3|30|10||10|10||2017-05-25|2017-05-25
972|10393|-1|0|10|||2||2017-05-25|2017-05-25
973|10393|0|10|11|||2||2017-05-25|2017-05-25
974|13009|0|610|10||600|10||2017-05-25|2017-05-25
975|115642|0|10|10||6|10||2017-05-25|2017-05-25
976|115642|95|105|10||6|10||2017-05-25|2017-05-25
977|139271|0|60|10||15|10||2017-05-26|2017-05-26
978|139272|0|39|10||13|10||2017-05-26|2017-05-26
979|102073|0|600|2||400|10||2017-06-14|2017-06-14
980|102073|801|810|2||40|10||2017-06-14|2017-06-14
981|139275|0|50|10||15|10||2017-06-15|2017-06-15
982|139276|0|10|12||16|10||2017-06-15|2017-06-15
983|121136|0|510|10||780|10||2017-06-16|2017-06-16
984|120375|0|278|10||200|10||2017-06-26|2017-06-26
985|120415|0|38|10||72|10||2017-06-26|2017-06-26
986|120415|0|402|10||1400|10||2017-06-26|2017-06-26
987|120394|0|38|10||72|10||2017-06-26|2017-06-26
988|120394|0|492|10||1620|10||2017-06-26|2017-06-26
989|120418|0|38|10||72|10||2017-06-26|2017-06-26
990|120418|0|450|10||1600|10||2017-06-26|2017-06-26
991|121137|0|38|10||72|10||2017-06-26|2017-06-26
992|121137|0|457|10||1600|10||2017-06-26|2017-06-26
993|120419|0|38|10||72|10||2017-06-26|2017-06-26
994|120419|0|427|10||1600|10||2017-06-26|2017-06-26
995|121160|0|38|10||72|10||2017-06-26|2017-06-26
996|121160|0|497|10||1600|10||2017-06-26|2017-06-26
997|121161|0|38|10||72|10||2017-06-26|2017-06-26
998|121161|0|490|10||1700|10||2017-06-26|2017-06-26
999|122119|0|10|2|||2||2017-06-28|2017-06-28
1000|122167|0|110|10|||2||2017-06-28|2017-06-28
1003|122821|0|1321|10|||2||2017-06-28|2017-06-28
1004|109808|0|10|10||5|10||2017-06-28|2017-06-28
1005|139326|0|775|10||477|10||2017-07-10|2017-07-10
1006|121537|0|10|1|Portland|3|10||2017-07-14|2017-07-14
1007|121537|10|100|11||10|10||2017-07-14|2017-07-14
1008|99072|0|723|10||700|10||2017-07-19|2017-07-19
1009|98991|0|33|10||80|10||2017-07-19|2017-07-19
1010|98991|0|695|10||620|10||2017-07-19|2017-07-19
1011|98589|0|830|10|||2||2017-07-19|2017-07-19
1012|98237|0|50|10||60|10||2017-07-19|2017-07-19
1013|98237|0|753|10||604|10||2017-07-19|2017-07-19
1014|22807|0|975|10|||2||2017-08-01|2017-08-01
1017|35851|0|105|10|||2||2017-08-01|2017-08-01
1018|40738|0|20|10|||2||2017-08-01|2017-08-01
1019|48311|0|420|10|||2||2017-08-02|2017-08-02
1020|48313|0|438|10||200|10||2017-08-02|2017-08-02
1022|50099|0|1362|10|||2||2017-08-02|2017-08-02
1023|54134|0|298|1|W/6% Gel|140|10||2017-08-02|2017-08-02
