WellOtherDataId|StateWellId|OtherDataAvailableId|CreatedDate|LastUpdateDate
45853|122435|7||
45854|122435|18||
45855|122435|24||
45856|122437|8||
45857|122438|9||
45858|122438|24||
45859|122438|14||
45860|122438|18||
45861|122438|7||
45862|122439|8||
45863|122440|8||
45864|122441|8||
45870|122447|8||
45871|122451|9||
45872|122451|8||
45873|122452|8||
45874|122453|8||
45875|122454|9||
45876|122454|24||
45877|122454|7||
45878|122454|14||
45879|122454|18||
45880|122455|9||
45881|122455|7||
45882|122455|8||
45883|122455|14||
45884|122455|18||
45885|122455|24||
45886|122456|8||
45887|122456|9||
45888|122457|8||
45889|122458|8||
45890|122463|8||
45891|122469|8||
45892|122471|8||
45894|122474|8||
45895|122475|8||
45896|122477|8||
45897|122480|9||
45898|122482|8||
45899|122484|8||
45900|122485|8||
45901|122486|8||
45905|122491|8||
45906|122492|8||
45907|122494|8||
45908|122497|8||
45909|122498|8||
45910|122499|9||
45911|122500|8||
45912|122501|8||
45913|122502|9||
45914|122503|8||
45915|122504|8||
45916|122505|8||
45917|122511|8||
45918|122512|8||
45919|122513|8||
45920|122514|8||
45921|122515|8||
45922|122516|8||
45923|122518|8||
45924|122519|8||
45925|122523|8||
45926|122524|8||
45928|122527|8||
45929|122528|8||
45930|122529|8||
45931|122530|8||
45932|122532|8||
45934|122535|8||
45935|122536|8||
45936|122537|8||
45937|122538|8||
45938|122542|8||
45939|122545|8||
45940|122546|8||
45941|122548|8||
45942|122549|8||
45943|122551|8||
45945|122556|8||
45946|122561|8||
45947|122564|8||
45948|122565|8||
45949|122566|8||
45951|122572|8||
45952|122573|8||
45953|122574|8||
45954|122575|8||
45955|122581|8||
45956|122582|8||
45957|122583|8||
45958|122584|8||
45959|122585|8||
45960|122586|8||
45961|122591|9||
45962|122592|8||
45968|122599|8||
45969|122610|8||
45970|122611|8||
45971|122615|8||
45972|122616|8||
45973|122617|8||
45974|122618|8||
45975|122626|8||
45976|122627|8||
45977|122628|8||
45978|122629|8||
45979|122630|8||
45980|122631|8||
45981|122633|8||
45982|122635|8||
45983|122637|18||
45984|122666|8||
45985|122667|8||
45987|122676|8||
45988|122677|8||
45989|122682|8||
45990|122684|8||
45991|122685|8||
45992|122699|8||
45993|122700|8||
45994|122701|8||
45995|122702|8||
45996|122706|8||
45997|122710|8||
45998|122711|8||
45999|122714|8||
46000|122716|8||
46001|122717|8||
46004|122725|8||
46005|122725|9||
46006|122726|8||
46007|122733|8||
46008|122733|9||
46009|122733|11||
46010|122737|8||
46011|122738|8||
46012|122739|8||
46013|122746|8||
46014|122749|8||
46015|122750|8||
46016|122751|8||
46017|122757|8||
46018|122759|8||
46019|122760|8||
46020|122763|8||
46021|122764|8||
46022|122765|8||
46023|122767|8||
46024|122768|8||
46025|122769|8||
46026|122770|8||
46027|122771|8||
46028|122773|8||
46029|122776|8||
46030|122777|8||
46031|122778|8||
46032|122779|8||
46033|122780|8||
46034|122781|8||
46036|122790|8||
46037|122793|8||
46038|122799|8||
46039|122800|8||
46040|122810|8||
46041|122811|8||
46043|122822|8||
46044|122827|8||
46045|122828|8||
46046|122829|8||
46047|122832|8||
46048|122833|8||
46049|122834|8||
46050|122841|8||
46051|122842|8||
46052|122848|8||
46053|122849|8||
46054|122851|8||
46055|122852|8||
46056|122854|8||
46057|122860|8||
46058|122865|8||
46059|122870|8||
46060|122871|8||
46061|122872|8||
46062|122880|8||
46063|122882|8||
46064|122883|8||
46065|122885|8||
46066|122892|8||
46067|122894|8||
46068|122895|8||
46069|122898|8||
46070|122898|9||
46071|122898|14||
46072|122898|23||
46073|122900|8||
46074|122905|8||
46075|122906|8||
46076|122907|8||
46077|122908|8||
46079|122910|8||
46080|122911|8||
46082|122921|9||
46083|122921|11||
46084|122925|8||
46085|122927|8||
46086|122927|9||
46087|122927|11||
46088|122928|8||
46089|122929|8||
46090|122938|9||
46091|122940|8||
46092|122952|8||
46095|122959|8||
46096|122962|8||
46097|122963|8||
46098|122969|9||
46099|122970|8||
46100|122973|8||
46101|122974|8||
46102|122980|9||
46103|122980|8||
46105|122982|8||
46106|122987|8||
46107|122990|8||
46108|123004|9||
46109|123006|9||
46110|123008|8||
46111|123009|8||
46112|123026|8||
46113|123026|9||
46114|123027|9||
46115|123028|9||
46116|123032|8||
46117|123046|8||
46118|123051|8||
46119|123052|8||
46120|123055|8||
46121|123058|8||
46122|123062|9||
46123|123063|9||
46124|123066|9||
46125|123066|11||
46126|123067|9||
46127|123067|11||
46132|123070|7||
46133|123070|9||
46134|123070|14||
46135|123070|18||
46136|123070|24||
46137|123071|9||
46139|123074|8||
46140|123074|9||
46141|123074|11||
46142|123075|8||
46143|123076|8||
46144|123077|8||
46145|123091|8||
46146|123092|8||
46147|123092|9||
46148|123092|18||
46149|123092|14||
46150|123092|13||
46151|123092|9||
46152|123095|8||
46153|123096|8||
46154|123096|9||
46155|123096|14||
46157|123105|8||
46158|123109|8||
46159|123114|8||
46160|123117|8||
46161|123123|8||
46162|123126|8||
46163|123132|8||
46164|123134|8||
46165|123148|8||
46166|123150|8||
46167|123154|9||
46168|123154|23||
46169|123155|8||
46170|123156|8||
46171|123163|8||
46172|123165|8||
46173|123168|8||
46174|123169|8||
46175|123170|8||
46176|123174|8||
46177|123175|8||
46178|123176|8||
46179|123208|8||
46180|123221|8||
46181|123224|8||
46182|123226|8||
46183|123227|8||
46184|123227|9||
46185|123227|11||
46186|123228|7||
46187|123228|8||
46188|123228|14||
46189|123229|8||
46190|123234|8||
46191|123239|8||
46192|123255|8||
46193|123256|8||
46194|123257|8||
46195|123268|8||
46196|123273|8||
46197|123274|9||
46198|123276|9||
46199|123277|9||
46201|123279|8||
46202|123281|8||
46204|123285|8||
46205|123286|8||
46206|123290|8||
46207|123291|8||
46208|123291|9||
46209|123292|8||
46210|123292|9||
46211|123292|14||
46212|123293|8||
46214|123297|8||
46215|123298|8||
46216|123300|8||
46217|123301|8||
46219|123303|8||
46220|123304|9||
46221|123305|8||
46222|123318|9||
46223|123319|9||
46225|123337|9||
46226|123339|8||
46227|123348|9||
46228|123351|8||
46229|123352|8||
46230|123356|9||
46231|123357|9||
46232|123358|9||
46233|123359|9||
46234|123360|9||
46235|123366|9||
46236|123367|8||
46237|123368|8||
46238|123381|14||
46239|123381|9||
46240|123384|8||
46241|123385|8||
46242|123389|8||
46248|123419|8||
46249|123421|9||
46250|123424|9||
46251|123442|9||
46252|123446|9||
46253|123479|9||
46255|123485|8||
46256|123493|9||
46257|123494|9||
46258|123502|9||
46259|123514|9||
46260|123543|9||
46261|123549|9||
46262|123560|9||
46264|123566|8||
46265|123567|9||
46266|123569|9||
46267|123570|9||
46268|123601|9||
46269|123616|9||
46270|123627|9||
46271|123650|8||
46272|123653|9||
46273|123659|8||
46274|123663|9||
46275|123674|8||
46276|123678|8||
46277|123707|9||
46279|123763|8||
46280|123768|9||
46281|123822|8||
46282|123829|8||
46283|123847|8||
46284|123848|8||
46285|123862|8||
46286|123864|8||
46287|123864|9||
46288|123880|9||
46289|123889|9||
46290|123896|8||
46291|123897|8||
46292|123901|8||
46293|123904|8||
46294|123913|9||
46295|123920|8||
46296|123921|8||
46297|123953|8||
46298|123955|8||
46299|123976|8||
46300|123978|8||
46302|123982|8||
46303|123983|8||
46304|123983|9||
46305|123984|8||
46306|123988|9||
46307|124000|8||
46308|124004|8||
46309|124007|8||
46310|124008|8||
46311|124018|14||
46312|124029|9||
46313|124031|8||
46314|124032|8||
46315|124033|8||
46319|124039|8||
46320|124042|8||
46321|124043|7||
46322|124043|9||
46323|124043|10||
46324|124043|14||
46325|124043|18||
46326|124043|24||
46327|124046|8||
46328|124055|9||
46329|124076|8||
46330|124081|14||
46331|124084|8||
46332|124086|8||
46333|124087|8||
46334|124090|8||
46336|124094|9||
46337|124096|8||
46338|124098|8||
46339|124101|8||
46340|124107|9||
46341|124110|9||
46342|124113|8||
46343|124113|9||
46344|124113|22||
46345|124117|8||
46346|124118|8||
46347|124126|9||
46348|124127|9||
46349|124129|9||
46350|124130|9||
46351|124131|9||
46352|124133|8||
46353|124134|9||
46354|124164|9||
46355|124164|14||
46356|124172|9||
46357|124172|14||
46358|124174|8||
46361|124180|8||
46362|124187|8||
46363|124188|8||
46366|124204|8||
46367|124218|8||
46368|124228|9||
46369|124231|8||
46370|124242|9||
46371|124243|9||
46372|124249|8||
46373|124251|9||
46374|124252|8||
46375|124253|8||
46376|124258|8||
46377|124266|8||
46378|124268|8||
46379|124273|8||
46380|124276|9||
46381|124277|8||
46382|124279|8||
46383|124280|8||
46384|124281|8||
46385|124299|8||
46386|124302|8||
46387|124309|8||
46392|124333|8||
46393|124334|8||
46394|124335|8||
46395|124338|9||
46396|124342|8||
46397|124343|8||
46398|124346|8||
46399|124353|8||
46400|124355|8||
46401|124356|8||
46402|124357|8||
46403|124358|8||
46404|124369|8||
46405|124380|8||
46406|124381|8||
46407|124415|8||
46408|124436|8||
46409|124437|9||
46410|124437|14||
46411|124437|18||
46412|124447|8||
46413|124448|20||
46414|124456|8||
46415|124461|9||
46416|124496|9||
46417|124503|8||
46420|124512|9||
46421|124516|8||
46422|124520|8||
46423|124528|8||
46424|124543|8||
46425|124546|8||
46428|124554|8||
46429|124557|8||
46430|124566|9||
46431|124568|8||
46432|124569|8||
46433|124572|9||
46434|124573|8||
46435|124575|8||
46436|124594|8||
46437|124595|8||
46438|124597|8||
46439|124599|8||
46440|124605|9||
46441|124613|8||
46442|124636|8||
46443|124656|8||
46444|124681|8||
46445|124682|8||
46446|124685|8||
46447|124686|8||
46448|124691|8||
46449|124697|8||
46452|124701|8||
46453|124709|8||
46457|124713|8||
46458|124714|8||
46459|124721|8||
46460|124732|9||
46461|124732|14||
46462|124732|23||
46463|124734|8||
46464|124735|8||
46465|124736|8||
46466|124736|11||
46467|124737|27||
46468|124738|27||
46471|124744|7||
46472|124744|9||
46473|124744|14||
46474|124744|18||
46475|124744|24||
46476|124745|8||
46479|124763|8||
46480|124764|8||
46481|124765|8||
46482|124766|8||
46483|124767|8||
46484|124768|8||
46485|124769|8||
46486|124770|8||
46487|124781|8||
46488|124785|8||
46490|124796|8||
46492|124806|8||
46493|124818|8||
46494|124824|8||
46495|124827|8||
46496|124834|8||
46498|124853|8||
46499|124855|8||
46500|124879|11||
46501|124881|8||
46504|124885|8||
46507|124899|8||
46508|124958|9||
46509|124969|8||
46510|124977|8||
46511|124979|8||
46512|124984|8||
46513|124985|9||
46514|124987|8||
46515|124992|8||
46516|124998|8||
46517|125003|8||
46518|125012|8||
46519|125020|8||
46520|125025|8||
46522|125030|8||
46523|125035|8||
46525|125037|8||
46528|125065|8||
46529|125066|8||
46530|125069|8||
46532|125107|8||
46533|125108|8||
46534|125112|8||
46535|125121|8||
46536|125124|8||
46537|125125|8||
46538|125129|8||
46539|125133|8||
46540|125135|8||
46541|125143|8||
46542|125150|8||
46543|125151|8||
46544|125154|8||
46545|125157|8||
46546|125158|8||
46547|125159|8||
46548|125162|8||
46549|125166|8||
46550|125168|8||
46551|125171|8||
46552|125183|8||
46553|125184|8||
46554|125188|8||
46555|125201|9||
46556|125206|8||
46557|125207|8||
46558|125208|8||
46559|125209|8||
46560|125210|8||
46561|125211|8||
46562|125212|8||
46563|125213|8||
46564|125214|8||
46565|125215|8||
46566|125216|8||
46567|125222|8||
46568|125223|8||
46569|125224|8||
46570|125225|8||
46571|125238|8||
46572|125239|8||
46573|125267|8||
46574|125270|8||
46576|125277|8||
46577|125282|8||
46578|125290|8||
46579|125292|8||
46580|125293|8||
46581|125294|8||
46582|125295|8||
46583|125297|8||
46584|125304|9||
46585|125308|8||
46586|125311|9||
46587|125312|14||
46588|125312|9||
46589|125312|7||
46590|125312|18||
46591|125312|24||
46592|125317|9||
46593|125318|14||
46594|125318|18||
46595|125318|24||
46596|125320|8||
46597|125333|9||
46598|125338|8||
46599|125342|7||
46600|125342|14||
46601|125342|18||
46602|125342|24||
46603|125347|9||
46610|125357|9||
46611|125358|9||
46612|125359|9||
46613|125361|9||
46614|125362|9||
46615|125363|9||
46616|125369|8||
46617|125371|9||
46618|125372|8||
46619|125373|9||
46620|125375|9||
46621|125378|9||
46622|125379|8||
46623|125380|8||
46625|125396|8||
46626|125408|9||
46627|125409|8||
46628|125410|8||
46629|125414|8||
46630|125418|8||
46631|125419|9||
46632|125422|8||
46633|125425|8||
46634|125426|8||
46635|125427|8||
46636|125427|14||
46637|125428|8||
46638|125429|8||
46639|125430|8||
46640|125430|14||
46641|125431|8||
46642|125432|8||
46643|125433|14||
46644|125434|8||
46645|125434|14||
46646|125441|9||
46647|125442|9||
46648|125444|8||
46649|125445|8||
46650|125449|8||
46651|125451|8||
46652|125455|8||
46653|125456|8||
46654|125457|8||
46655|125459|8||
46656|125462|8||
46657|125463|8||
46658|125466|8||
46659|125467|8||
46660|125468|8||
46661|125472|8||
46662|125474|8||
46663|125481|8||
46664|125482|8||
46665|125486|8||
46666|125488|8||
46667|125489|8||
46668|125490|8||
46669|125493|8||
46670|125494|8||
46672|125497|9||
46673|125498|9||
46676|125507|8||
46677|125529|8||
46679|125533|9||
46680|125547|8||
46681|125548|8||
46682|125549|8||
46683|125550|8||
46684|125552|9||
46686|125566|9||
46687|125566|10||
46688|125566|14||
46689|125566|18||
46690|125566|24||
46691|125570|8||
46692|125571|9||
46693|125571|14||
46694|125572|9||
46697|125613|9||
46698|125614|9||
46699|125615|8||
46701|125621|7||
46702|125621|14||
46703|125621|18||
46704|125621|24||
46705|125628|7||
46706|125628|14||
46707|125628|18||
46708|125628|24||
46709|125633|7||
46710|125633|14||
46711|125633|18||
46712|125633|23||
46713|125633|24||
46714|125635|9||
46715|125636|9||
46716|125637|8||
46717|125641|8||
46718|125644|8||
46719|125652|8||
46720|125655|8||
46721|125665|9||
46722|125666|9||
46723|125682|8||
46724|125683|8||
46725|125685|8||
46726|125687|8||
46727|125695|9||
46728|125696|9||
46729|125698|8||
46730|125702|9||
46731|125703|9||
46732|125704|8||
46733|125720|8||
46734|125722|9||
46735|125730|9||
46736|125732|9||
46737|125738|9||
46738|125739|9||
46739|125740|9||
46740|125741|9||
46741|125747|9||
46742|125749|9||
46743|125751|9||
46744|125752|9||
46745|125753|9||
46746|125755|9||
46747|125759|9||
46748|125774|9||
46749|125779|9||
46750|125794|9||
46751|125796|9||
46755|125802|9||
46756|125804|9||
46757|125808|9||
46761|125812|9||
46762|125815|9||
46763|125818|9||
46767|125822|9||
46768|125822|14||
46769|125823|8||
46770|125824|8||
46771|125825|8||
46772|125826|8||
46773|125827|8||
46774|125831|9||
46775|125832|9||
46776|125833|9||
46777|125834|8||
46778|125841|8||
46779|125842|9||
46780|125844|9||
46781|125845|9||
46782|125852|9||
46783|125856|9||
46784|125859|9||
46785|125860|8||
46786|125863|9||
46791|125867|8||
46792|125868|14||
46793|125868|18||
46794|125868|23||
46795|125868|24||
46796|125874|8||
46797|125875|8||
46798|125877|8||
46799|125881|8||
46800|125882|9||
46801|125883|9||
46802|125884|9||
46803|125885|9||
46804|125886|9||
46805|125891|8||
46806|125892|9||
46807|125893|9||
46808|125894|7||
46809|125894|9||
46810|125894|14||
46811|125894|18||
46812|125894|24||
46814|125896|7||
46815|125896|14||
46816|125896|18||
46817|125896|24||
46818|125900|8||
46819|125901|8||
46820|125902|8||
46821|125903|9||
46822|125904|9||
46823|125905|8||
46824|125905|7||
46825|125905|14||
46826|125905|18||
46827|125905|24||
46828|125906|14||
46829|125906|18||
46830|125908|9||
46831|125909|9||
46832|125910|9||
46833|125911|9||
46834|125912|9||
46835|125914|9||
46841|125917|9||
46842|125918|8||
46843|125922|9||
46844|125923|9||
46845|125932|8||
46846|125933|8||
46847|125933|9||
46848|125933|14||
46849|125933|18||
46850|125933|24||
46856|125935|9||
46857|125936|9||
46858|125937|9||
46859|125945|9||
46860|125946|9||
46861|125949|9||
46862|125950|8||
46863|125953|9||
46864|125954|9||
46865|125955|9||
46866|125956|9||
46867|125957|9||
46868|125958|9||
46869|125960|9||
46870|125961|9||
46871|125962|9||
46872|125963|8||
46873|125973|9||
46874|125974|9||
46875|125975|9||
46879|125980|9||
46880|125982|9||
46881|125984|9||
46882|125998|9||
46883|125999|9||
46884|126000|9||
46885|126006|9||
46886|126007|9||
46887|126010|9||
46888|126011|9||
46889|126012|9||
46890|126013|9||
46891|126018|9||
46892|126019|9||
46893|126020|9||
46894|126021|9||
46895|126022|9||
46896|126023|9||
46897|126024|9||
46898|126025|9||
46899|126026|9||
46900|126027|9||
46901|126031|9||
46902|126055|8||
46903|126056|8||
46904|126062|9||
46905|126063|9||
46906|126072|9||
46907|126076|9||
46908|126085|8||
46909|126088|9||
46910|126089|9||
46911|126093|9||
46912|126102|9||
46913|126109|9||
46914|126112|9||
46915|126117|8||
46916|126118|8||
46917|126120|9||
46918|126121|9||
46919|126122|9||
46920|126123|9||
46921|126124|9||
46922|126125|9||
46923|126126|9||
46924|126127|9||
46925|126128|7||
46926|126128|14||
46927|126128|18||
46928|126128|24||
46929|126133|8||
46930|126134|9||
46931|126135|8||
46932|126136|9||
46933|126138|8||
46934|126139|8||
46935|126144|9||
46936|126157|8||
46937|126164|8||
46938|126167|8||
46939|126168|8||
46940|126171|8||
46941|126174|8||
46942|126175|9||
46943|126177|8||
46944|126177|9||
46945|126177|10||
46946|126177|14||
46947|126179|7||
46948|126183|8||
46950|126187|8||
46951|126191|8||
46952|126192|8||
46953|126194|9||
46954|126194|14||
46955|126195|8||
46956|126196|8||
46957|126197|9||
46958|126198|8||
46964|126200|8||
46965|126203|8||
46966|126205|9||
46967|126206|9||
46968|126207|8||
46969|126210|9||
46972|126217|8||
46974|126221|8||
46975|126222|8||
46976|126223|8||
46977|126225|8||
46979|126231|8||
46980|126232|8||
46981|126235|9||
46982|126236|9||
46983|126237|9||
46984|126238|9||
46985|126239|9||
46986|126240|9||
46987|126241|9||
46988|126243|8||
46989|126253|8||
46990|126254|8||
46991|126255|9||
46992|126256|9||
46993|126257|9||
46994|126263|8||
46995|126264|8||
46996|126267|8||
46997|126267|9||
46998|126267|14||
46999|126268|9||
47000|126270|8||
47001|126271|9||
47002|126286|8||
47003|126288|8||
47004|126290|8||
47005|126294|9||
47006|126295|9||
47007|126297|9||
47008|126298|9||
47009|126301|9||
47010|126302|9||
47011|126303|9||
47012|126304|9||
47013|126305|9||
47014|126307|9||
47015|126309|9||
47016|126311|9||
47017|126312|9||
47018|126313|9||
47019|126315|9||
47020|126317|9||
47021|126319|9||
47022|126330|9||
47023|126332|9||
47024|126333|9||
47025|126340|8||
47026|126344|9||
47027|126347|9||
47028|126352|9||
47029|126371|9||
47030|126372|9||
47032|126389|9||
47033|126390|8||
47034|126391|8||
47035|126391|13||
47037|126407|8||
47038|126411|9||
47039|126412|9||
47040|126413|9||
47041|126421|8||
47042|126429|8||
47043|126432|8||
47044|126433|8||
47045|126434|8||
47046|126435|8||
47047|126436|8||
47048|126437|8||
47049|126438|8||
47050|126440|8||
47051|126441|9||
47052|126442|8||
47053|126444|8||
47054|126446|9||
47055|126448|8||
47056|126449|8||
47057|126450|8||
47058|126451|8||
47059|126453|9||
47060|126462|8||
47061|126470|9||
47062|126471|9||
47063|126472|9||
47064|126475|8||
47065|126481|8||
47066|126482|8||
47067|126484|8||
47068|126486|9||
47069|126492|8||
47070|126494|8||
47071|126495|9||
47072|126497|8||
47073|126500|8||
47074|126501|8||
47075|126502|8||
47076|126504|9||
47077|126506|7||
47078|126506|9||
47079|126506|10||
47080|126506|14||
47081|126506|23||
47082|126506|24||
47083|126508|8||
47084|126509|8||
47085|126510|8||
47086|126511|8||
47087|126512|8||
47088|126513|8||
47089|126521|8||
47090|126522|8||
47091|126523|8||
47092|126534|8||
47093|126540|7||
47094|126540|10||
47095|126540|14||
47096|126540|18||
47097|126540|23||
47098|126540|24||
47099|126542|8||
47100|126543|8||
47105|126547|9||
47106|126548|9||
47109|126552|8||
47113|126564|8||
47114|126564|7||
47115|126564|14||
47116|126564|18||
47117|126564|23||
47118|126564|24||
47128|126571|8||
47129|126572|9||
47130|126573|9||
47131|126575|9||
47132|126575|14||
47133|126575|18||
47134|126575|24||
47135|126576|14||
47136|126576|24||
47137|126577|14||
47138|126577|24||
47145|126582|8||
47150|126584|8||
47151|126588|8||
47160|126594|7||
47161|126594|9||
47162|126594|10||
47163|126594|14||
47164|126594|18||
47165|126594|24||
47166|126599|9||
47167|126600|8||
47168|126602|8||
47169|126603|8||
47170|126604|8||
47171|126605|8||
47172|126606|8||
47173|126607|8||
47174|126608|8||
47175|126609|8||
47176|126610|8||
47177|126611|8||
47178|126612|8||
47179|126614|8||
47180|126615|8||
47181|126616|8||
47182|126617|8||
47183|126618|8||
47184|126619|8||
47185|126625|8||
47186|126626|8||
47187|126627|9||
47188|126628|9||
47189|126630|8||
47192|126636|8||
47193|126637|8||
47194|126638|9||
47195|126639|9||
47197|126641|8||
47198|126643|8||
47199|126646|9||
47200|126648|9||
47201|126649|8||
47202|126650|8||
47203|126652|8||
47210|126658|9||
47211|126659|9||
47212|126660|9||
47213|126666|8||
47214|126667|8||
47215|126671|9||
47216|126672|9||
47217|126673|9||
47218|126679|9||
47219|126681|9||
47220|126683|9||
47221|126684|9||
47222|126685|9||
47223|126687|9||
47224|126689|9||
47225|126694|9||
47226|126695|9||
47227|126707|9||
47228|126719|9||
47229|126724|9||
47231|126730|9||
47232|126731|9||
47233|126735|9||
47234|126736|9||
47235|126741|9||
47236|126742|9||
47237|126743|8||
47238|126751|8||
47239|126755|9||
47240|126756|9||
47241|126757|9||
47242|126758|8||
47243|126758|9||
47244|126758|14||
47245|126758|18||
47246|126758|24||
47247|126763|8||
47248|126764|8||
47249|126765|8||
47250|126770|9||
47251|126771|9||
47252|126773|8||
47253|126774|8||
47255|126783|9||
47256|126784|9||
47257|126785|9||
47258|126787|8||
47259|126789|8||
47260|126790|8||
47261|126792|8||
47262|126793|8||
47263|126794|8||
47264|126795|8||
47265|126796|8||
47266|126797|8||
47267|126798|8||
47268|126799|8||
47269|126802|8||
47270|126806|8||
47271|126816|8||
47272|126817|8||
47273|126819|8||
47274|126823|8||
47275|126829|8||
47276|126830|8||
47277|126832|8||
47278|126836|9||
47279|126837|9||
47280|126839|8||
47281|126840|8||
47282|126841|8||
47283|126842|8||
47284|126843|8||
47285|126844|8||
47286|126845|8||
47287|126846|8||
47288|126847|8||
47289|126850|8||
47290|126851|8||
47295|126861|8||
47296|126866|8||
47297|126866|9||
47298|126867|9||
47299|126870|8||
47300|126873|14||
47301|126873|18||
47302|126875|9||
47303|126877|8||
47304|126881|9||
47305|126884|9||
47306|126891|8||
47307|126892|9||
47308|126893|9||
47309|126894|9||
47310|126895|8||
47312|126904|9||
47313|126905|9||
47314|126906|9||
47315|126907|8||
47316|126918|9||
47317|126923|8||
47318|126924|8||
47319|126925|9||
47320|126926|8||
47327|126931|9||
47328|126941|9||
47329|126942|9||
47330|126943|9||
47331|126948|9||
47332|126949|9||
47333|126950|9||
47334|126951|9||
47335|126952|9||
47336|126957|9||
47337|126959|9||
47338|126961|7||
47339|126961|8||
47340|126961|14||
47341|126961|18||
47342|126961|24||
47343|126962|9||
47344|126966|9||
47345|126968|9||
47347|126971|9||
47350|126975|9||
47351|126978|8||
47352|126980|9||
47353|126981|9||
47356|126985|8||
47357|126985|9||
47358|126985|10||
47359|126985|14||
47360|126989|9||
47361|126991|9||
47362|126992|9||
47363|126999|9||
47364|127002|9||
47365|127005|9||
47366|127006|9||
47367|127007|9||
47368|127008|9||
47369|127009|9||
47370|127011|9||
47371|127014|9||
47372|127015|9||
47373|127016|9||
47374|127017|9||
47375|127018|9||
47376|127019|9||
47377|127020|9||
47378|127022|9||
47379|127023|9||
47380|127024|9||
47381|127025|9||
47382|127026|9||
47383|127027|9||
47384|127028|9||
47385|127029|9||
47386|127030|9||
47387|127031|9||
47388|127035|9||
47389|127040|9||
47390|127043|8||
47392|127046|8||
47393|127047|9||
47394|127048|9||
47395|127049|9||
47396|127050|9||
47397|127051|8||
47398|127055|9||
47399|127056|9||
47400|127057|9||
47401|127058|9||
47402|127059|9||
47403|127060|8||
47404|127062|9||
47405|127062|14||
47406|127062|24||
47407|127063|9||
47408|127064|9||
47409|127067|9||
47410|127072|9||
47411|127079|9||
47412|127080|9||
47413|127081|9||
47414|127082|9||
47415|127084|9||
47416|127086|9||
47417|127087|9||
47418|127094|8||
47419|127095|8||
47420|127096|8||
47421|127097|8||
47422|127099|8||
47423|127100|9||
47424|127103|8||
47425|127106|9||
47426|127107|9||
47427|127109|9||
47428|127110|9||
47429|127111|8||
47430|127120|8||
47431|127124|9||
47432|127130|8||
47433|127132|8||
47434|127135|9||
47435|127144|9||
47436|127145|9||
47438|127157|9||
47439|127159|9||
47440|127160|9||
47441|127162|9||
47442|127165|9||
47443|127166|9||
47444|127167|9||
47445|127168|9||
47446|127175|9||
47447|127176|9||
47448|127179|9||
47449|127180|9||
47450|127181|9||
47451|127182|9||
47452|127183|9||
47453|127184|9||
47454|127185|9||
47455|127186|9||
47456|127187|9||
47457|127191|9||
47459|127194|9||
47460|127195|9||
47461|127198|9||
47462|127201|9||
47463|127204|9||
47464|127205|9||
47465|127206|9||
47466|127208|9||
47467|127211|9||
47468|127212|9||
47469|127213|9||
47470|127214|9||
47471|127215|9||
47472|127216|9||
47473|127217|9||
47474|127218|9||
47475|127220|9||
47476|127221|9||
47477|127222|9||
47478|127223|9||
47479|127224|9||
47480|127225|9||
47481|127226|9||
47482|127227|9||
47483|127229|9||
47484|127233|9||
47485|127237|8||
47486|127239|9||
47487|127240|9||
47488|127242|9||
47489|127244|8||
47490|127246|9||
47491|127250|9||
47492|127257|9||
47493|127258|9||
47494|127259|8||
47495|127261|9||
47496|127263|9||
47497|127264|8||
47498|127265|9||
47499|127266|9||
47500|127267|9||
47501|127268|9||
47502|127269|9||
47503|127276|9||
47504|127279|9||
47505|127280|9||
47506|127284|9||
47507|127285|9||
47508|127287|9||
47509|127290|9||
47510|127293|9||
47511|127294|8||
47513|127298|9||
47514|127302|9||
47515|127306|9||
47516|127307|9||
47518|127309|9||
47519|127310|9||
47520|127311|9||
47521|127323|9||
47522|127324|9||
47523|127325|9||
47524|127335|8||
47525|127341|9||
47526|127342|9||
47527|127343|9||
47528|127344|9||
47529|127345|9||
47530|127346|8||
47531|127349|9||
47532|127353|9||
47533|127355|8||
47534|127380|8||
47535|127382|8||
47536|127383|8||
47542|127401|9||
47543|127407|9||
47544|127408|9||
47545|127409|9||
47547|127411|8||
47548|127416|9||
47549|127417|9||
47550|127418|9||
47551|127424|9||
47552|127425|9||
47553|127433|9||
47554|127434|9||
47556|127445|9||
47557|127446|9||
47558|127447|9||
47559|127448|9||
47560|127449|9||
47561|127450|9||
47562|127451|9||
47563|127457|8||
47564|127459|8||
47565|127472|8||
47566|127474|8||
47568|127487|8||
47569|127488|9||
47570|127491|9||
47571|127499|9||
47572|127500|9||
47573|127517|8||
47574|127519|9||
47575|127520|9||
47576|127521|8||
47577|127525|9||
47578|127526|9||
47579|127527|9||
47580|127528|9||
47581|127529|9||
47582|127530|9||
47583|127531|9||
47584|127532|9||
47585|127533|9||
47586|127540|9||
47587|127541|9||
47588|127542|9||
47589|127543|9||
47590|127544|9||
47591|127545|9||
47592|127547|9||
47593|127548|9||
47594|127549|9||
47595|127551|9||
47596|127568|9||
47597|127573|9||
47598|127574|9||
47599|127575|9||
47600|127577|9||
47601|127578|9||
47602|127579|9||
47603|127580|9||
47604|127584|9||
47605|127587|8||
47606|127589|9||
47607|127593|9||
47608|127594|9||
47609|127595|9||
47610|127596|9||
47611|127604|9||
47612|127605|9||
47613|127606|9||
47614|127607|8||
47615|127613|9||
47616|127614|9||
47617|127615|9||
47618|127617|9||
