WellBoreHoleCompletionId|StateWellId|BoreHoleCompletionId|BoreHoleCompletionOtherDesc|CreatedDate|LastUpdateDate
17958|62951|13|||
17959|62956|13|||
17960|67039|14|||
17961|67045|10|||
17962|67091|103|||
17963|67313|14|||
17964|67359|14|||
17965|67371|14|||
17966|67376|14|||
17967|67380|14|||
17968|67385|13|||
17969|67571|14|||
17970|67738|105|||
17971|67886|1|||
17972|67888|1|||
17973|67890|1|||
17974|67912|13|||
17975|67919|1|||
17976|67922|1|||
17977|67944|1|||
17978|67953|1|||
17979|67973|1|||
17980|68005|12|||
17981|68046|13|||
17982|68055|103|||
17983|68114|13|||
17984|68128|12|||
17985|68130|13|||
17986|68144|12|||
17987|68232|13|||
17988|68241|14|||
17989|68384|13|||
17990|68442|13|||
17991|68511|14|||
17992|68545|103|||
17993|68555|13|||
17994|68573|103|||
17995|68577|14|||
17996|68597|12|||
17997|68616|14|||
17998|68635|13|||
17999|68670|13|||
18000|68686|13|||
18001|68730|13|||
18002|68785|13|||
18003|68811|13|||
18004|68813|13|||
18005|68871|10|||
18006|68946|14|||
18007|69044|13|||
18008|69195|103|||
18009|69202|14|||
18010|69205|14|||
18011|69207|13|||
18012|69218|13|||
18013|69223|13|||
18014|69226|13|||
18015|69252|105|||
18016|69259|105|||
18017|69261|105|||
18018|69354|106|||
18019|69359|14|||
18020|69688|103|||
18021|48445|106|||
18022|48449|105|||
18023|48459|106|||
18024|48462|13|||
18025|48468|106|||
18026|48480|12|||
18027|48486|14|||
18028|48488|106|||
18029|48496|12|||
18030|48498|10|||
18031|48500|13|||
18032|48504|105|||
18033|48511|13|||
18034|48513|13|||
18035|48515|105|||
18036|48524|106|||
18037|48529|106|||
18038|48534|13|||
18039|48536|13|||
18040|48539|13|||
18041|48548|105|||
18042|48554|13|||
18043|48556|106|||
18044|48566|13|||
18045|48568|12|||
18046|48578|106|||
18047|48580|106|||
18048|48586|106|||
18049|48588|13|||
18050|48593|13|||
18051|48609|13|||
18052|48611|13|||
18053|48629|13|||
18054|48631|106|||
18055|48633|12|||
18056|48650|105|||
18057|48652|13|||
18058|48665|13|||
18059|48675|105|||
18060|48677|13|||
18061|48682|12|||
18062|48690|105|||
18063|48694|106|||
18064|48699|105|||
18065|48717|105|||
18066|48720|105|||
18067|48724|14|||
18068|48727|106|||
18069|43588|13|||
18070|43595|14|||
18071|43615|10|||
18072|43620|10|||
18073|43639|10|||
18074|43645|14|||
18075|43669|13|||
18076|43677|13|||
18077|43679|13|||
18078|43700|14|||
18079|43715|14|||
18080|43718|105|||
18081|43725|13|||
18082|43731|14|||
18083|43736|13|||
18084|43757|13|||
18085|43763|10|||
18086|43765|13|||
18087|43772|13|||
18088|43778|10|||
18089|43781|14|||
18090|43783|13|||
18091|43785|14|||
18092|43788|13|||
18093|43798|13|||
18094|43810|13|||
18095|43812|14|||
18096|43819|10|||
18097|43824|14|||
18098|43826|14|||
18099|43837|14|||
18100|43838|14|||
18101|43891|10|||
18102|43913|106|||
18103|43956|13|||
18104|43983|13|||
18105|43989|106|||
18106|44007|105|||
18107|44191|13|||
18108|44449|105|||
18109|44484|106|||
18110|44501|105|||
18111|44513|13|||
18112|44525|105|||
18113|44530|105|||
18114|44536|105|||
18115|44647|13|||
18116|44653|106|||
18117|44663|105|||
18118|44718|106|||
18119|44728|105|||
18120|44732|105|||
18121|44789|13|||
18122|44790|105|||
18123|44796|105|||
18124|44799|105|||
18125|44804|105|||
18126|44805|105|||
18127|44810|105|||
18128|44813|105|||
18129|44821|105|||
18130|44828|105|||
18131|44833|105|||
18132|44835|13|||
18133|44849|12|||
18134|44853|103|||
18135|44855|105|||
18136|44859|105|||
18137|44860|105|||
18138|44862|105|||
18139|44871|105|||
18140|44873|14|||
18141|44876|105|||
18142|44879|13|||
18143|44886|105|||
18144|44889|13|||
18145|44909|13|||
18146|44910|105|||
18147|44916|105|||
18148|44923|105|||
18149|44938|105|||
18150|44944|105|||
18151|44948|105|||
18152|44959|105|||
18153|44961|105|||
18154|44965|105|||
18155|44966|105|||
18156|44975|105|||
18157|44976|105|||
18158|44981|105|||
18159|44984|105|||
18160|44990|105|||
18161|44991|105|||
18162|44994|105|||
18163|44996|105|||
18164|45000|105|||
18165|45003|105|||
18166|45010|105|||
18167|45012|105|||
18168|45016|105|||
18169|45019|105|||
18170|45027|105|||
18171|45032|105|||
18172|45034|105|||
18173|45039|105|||
18174|45046|105|||
18175|45051|105|||
18176|45060|105|||
18177|45062|105|||
18178|45063|105|||
18179|45065|105|||
18180|45067|105|||
18181|45074|105|||
18182|45076|105|||
18183|45084|105|||
18184|45086|105|||
18185|45095|105|||
18186|45097|105|||
18187|45104|105|||
18188|45106|105|||
18189|45109|105|||
18190|45113|105|||
18191|45117|105|||
18192|45125|105|||
18193|45127|105|||
18194|45130|105|||
18195|45136|105|||
18196|45137|105|||
18197|45143|105|||
18198|45145|105|||
18199|45148|105|||
18200|45153|105|||
18201|45155|105|||
18202|45161|105|||
18203|45163|105|||
18204|45168|105|||
18205|45173|105|||
18206|45175|105|||
18207|45182|105|||
18208|45184|105|||
18209|45189|105|||
18210|45192|105|||
18211|45194|105|||
18212|45200|105|||
18213|45235|105|||
18214|45243|105|||
18215|45246|105|||
18216|45249|105|||
18217|45251|105|||
18218|45266|105|||
18219|45268|105|||
18220|45273|13|||
18221|45277|105|||
18222|45279|105|||
18223|45321|105|||
18224|45322|106|||
18225|45325|13|||
18226|45330|13|||
18227|45332|13|||
18228|45339|105|||
18229|45347|105|||
18230|45349|105|||
18231|45353|105|||
18232|45360|105|||
18233|45362|105|||
18234|45366|105|||
18235|45368|105|||
18236|45375|105|||
18237|45418|105|||
18238|45440|105|||
18239|45459|13|||
18240|45484|13|||
18241|45506|13|||
18242|45519|105|||
18243|45529|13|||
18244|45531|106|||
18245|45541|106|||
18246|45543|105|||
18247|45545|105|||
18248|45584|105|||
18249|45590|105|||
18250|45634|105|||
18251|45636|105|||
18252|45641|105|||
18253|45647|105|||
18254|45649|105|||
18255|45652|105|||
18256|45654|105|||
18257|45657|105|||
18258|45659|105|||
18259|45679|10|||
18260|45682|10|||
18261|45696|105|||
18262|45698|105|||
18263|45701|105|||
18264|45708|105|||
18265|45710|105|||
18266|45720|106|||
18267|45722|105|||
18268|45726|13|||
18269|45731|105|||
18270|45734|105|||
18271|45736|105|||
18272|45737|105|||
18273|45739|105|||
18274|45744|10|||
18275|45756|10|||
18276|45761|105|||
18277|45763|105|||
18278|45777|10|||
18279|45793|10|||
18280|45813|105|||
18281|45815|105|||
18282|45816|105|||
18283|45819|105|||
18284|45821|105|||
18285|45828|105|||
18286|45829|106|||
18287|45835|13|||
18288|45858|14|||
18289|45859|105|||
18290|45868|105|||
18291|45878|105|||
18292|45883|105|||
18293|45889|105|||
18294|45896|14|||
18295|45897|14|||
18296|45899|14|||
18297|45906|14|||
18298|45908|105|||
18299|45912|14|||
18300|45919|105|||
18301|45925|105|||
18302|45927|105|||
18303|45932|105|||
18304|45935|105|||
18305|45948|106|||
18306|45950|105|||
18307|45957|105|||
18308|45959|13|||
18309|45967|13|||
18310|45969|13|||
18311|45989|105|||
18312|45991|105|||
18313|45992|105|||
18314|45994|105|||
18315|45999|105|||
18316|46001|105|||
18317|46003|105|||
18318|46009|105|||
18319|46010|105|||
18320|46018|105|||
18321|46025|14|||
18322|46027|14|||
18323|46029|14|||
18324|46051|105|||
18325|46052|105|||
18326|46057|105|||
18327|46058|105|||
18328|46065|105|||
18329|46067|105|||
18330|46069|105|||
18331|46071|105|||
18332|46074|105|||
18333|46076|105|||
18334|46082|105|||
18335|46087|105|||
18336|46091|1|||
18337|46094|105|||
18338|46096|105|||
18339|46101|105|||
18340|46103|105|||
18341|46111|105|||
18342|46118|105|||
18343|46120|105|||
18344|46127|105|||
18345|46129|105|||
18346|46132|105|||
18347|46134|105|||
18348|46139|105|||
18349|46144|105|||
18350|46150|105|||
18351|46157|105|||
18352|46161|105|||
18353|46174|105|||
18354|46176|105|||
18355|46178|105|||
18356|46180|105|||
18357|46186|105|||
18358|46188|105|||
18359|46196|105|||
18360|10515|106|||
18361|10517|106|||
18362|10520|105|||
18363|10524|13|||
18364|10526|13|||
18365|10531|106|||
18366|10535|13|||
18367|10537|106|||
18368|10540|106|||
18369|10549|106|||
18370|10550|106|||
18371|10588|13|||
18372|10595|106|||
18373|10605|106|||
18374|10607|106|||
18375|10609|13|||
18376|10615|106|||
18377|10617|106|||
18378|10625|12|||
18379|10627|106|||
18380|10630|13|||
18381|10636|106|||
18382|10641|13|||
18383|10643|13|||
18384|10669|13|||
18385|10689|13|||
18386|10699|105|||
18387|10701|105|||
18388|10703|13|||
18389|10708|106|||
18390|10713|13|||
18391|10714|105|||
18392|10729|106|||
18393|10742|13|||
18394|10746|13|||
18395|10748|12|||
18396|10750|106|||
18397|10757|106|||
18398|10758|106|||
18399|10760|106|||
18400|10772|106|||
18401|10775|106|||
18402|10776|106|||
18403|10778|106|||
18404|10789|12|||
18405|10794|13|||
18406|10797|106|||
18407|10800|106|||
18408|10807|106|||
18409|10809|106|||
18410|10812|106|||
18411|10814|106|||
18412|10821|105|||
18413|13573|13|||
18414|13592|14|||
18415|13619|13|||
18416|13625|14|||
18417|13677|13|||
18418|13727|13|||
18419|13734|13|||
18420|13784|13|||
18421|13809|13|||
18422|13885|105|||
18423|13890|14|||
18424|13893|13|||
18425|14084|14|||
18426|14116|105|||
18427|14162|14|||
18428|14196|105|||
18429|14215|13|||
18430|14217|13|||
18431|14224|13|||
18432|14285|13|||
18433|14296|13|||
18434|14297|105|||
18435|14347|13|||
18436|14353|13|||
18437|14374|13|||
18438|14379|101|||
18439|14385|13|||
18440|14407|13|||
18441|14432|13|||
18442|14453|11|||2016-09-16
18443|14467|13|||
18444|14469|13|||
18445|14491|13|||
18446|14495|13|||
18447|14497|13|||
18448|17942|105|||
18449|17951|12|||
18450|17956|12|||
18451|17971|13|||
18452|17981|13|||
18453|17983|13|||
18454|18032|13|||
18455|18062|13|||
18456|18138|13|||
18457|18146|105|||
18458|18196|13|||
18459|18199|14|||
18460|18205|13|||
18461|18211|14|||
18462|18213|13|||
18463|18215|14|||
18464|18234|13|||
18465|18254|14|||
18466|18289|105|||
18467|18290|105|||
18468|18331|105|||
18469|18439|13|||
18470|20896|101|||
18471|20898|105|||
18472|20974|13|||
18473|21024|103|||
18474|21146|14|||
18475|21298|106|||
18476|21305|106|||
18477|21306|106|||
18478|21317|106|||
18479|21319|10|||
18480|21344|106|||
18481|21367|106|||
18482|21388|106|||
18483|21396|106|||
18484|21402|12|||
18485|21404|105|||
18486|21417|12|||
18487|21442|105|||2017-04-11
18488|21554|106|||
18489|21570|106|||
18490|21616|106|||
18491|21649|106|||
18492|21679|12|||
18493|21699|14|||
18494|21701|104|||
18495|21716|13|||
18496|21734|13|||
18497|21740|10|||
18498|21746|10|||
18499|21749|10|||
18500|24107|106|||
18501|24111|14|||
18502|24119|105|||
18503|24124|106|||
18504|24139|13|||
18505|24141|13|||
18506|24143|105|||
18507|24144|105|||
18508|24145|14|||
18509|24147|13|||
18510|24152|106|||
18511|24155|105|||
18512|24162|105|||
18513|24184|105|||
18514|24191|13|||
18515|24193|105|||
18516|24201|106|||
18517|24204|12|||
18518|24213|13|||
18519|24216|106|||
18520|24217|106|||
18521|24231|14|||
18522|24235|106|||
18523|24236|106|||
18524|24242|14|||
18525|24244|105|||
18526|24253|13|||
18527|24265|105|||
18528|24270|13|||
18529|24273|13|||
18530|24281|13|||
18531|24285|13|||
18532|24287|105|||
18533|24293|13|||
18534|24295|105|||
18535|24310|105|||
18536|24325|105|||
18537|24333|106|||
18538|24342|106|||
18539|24345|14|||
18540|24347|14|||
18541|24356|13|||
18542|24358|14|||
18543|24368|105|||
18544|24372|14|||
18545|24376|106|||
18546|24383|106|||
18547|24388|14|||
18548|24394|106|||
18549|24396|105|||
18550|24417|13|||
18551|24418|14|||
18552|24426|105|||
18553|24428|105|||
18554|24434|105|||
18555|24442|13|||
18556|24449|13|||
18557|24452|105|||
18558|24458|13|||
18559|24460|14|||
18560|24462|14|||
18561|24467|12|||
18562|24478|105|||
18563|24491|106|||
18564|24499|105|||
18565|24523|105|||
18566|24525|13|||
18567|24532|13|||
18568|24538|106|||
18569|24543|106|||
18570|24546|105|||
18571|24551|106|||
18572|24553|106|||
18573|24555|13|||
18574|24557|106|||
18575|24568|106|||
18576|24573|14|||
18577|24594|12|||
18578|24604|13|||
18579|24609|106|||
18580|24611|105|||
18581|24626|105|||
18582|24654|14|||
18583|24669|13|||
18584|24673|105|||
18585|24678|12|||
18586|24684|10|||
18587|24692|13|||
18588|24694|105|||
18589|24696|13|||
18590|24702|105|||
18591|24711|13|||
18592|24714|105|||
18593|24721|105|||
18594|24723|106|||
18595|24724|105|||
18596|24730|105|||
18597|24739|105|||
18598|24741|105|||
18599|24750|106|||
18600|24754|106|||
18601|24776|106|||
18602|24784|14|||
18603|24786|106|||
18604|24791|106|||
18605|24802|106|||
18606|24806|106|||
18607|24809|106|||
18608|27146|13|||
18609|27150|10|||
18610|27152|10|||
18611|27154|10|||
18612|27156|13|||
18613|27158|13|||
18614|27160|13|||
18615|27170|10|||
18616|27180|13|||
18617|27182|13|||
18618|27193|10|||
18619|27195|13|||
18620|27203|13|||
18621|27205|13|||
18622|27207|13|||
18623|27214|13|||
18624|27219|105|||
18625|27225|13|||
18626|27230|10|||
18627|27232|10|||
18628|27233|10|||
18629|27239|13|||
18630|27240|13|||
18631|27246|10|||
18632|27255|13|||
18633|27261|13|||
18634|27263|10|||
18635|27265|13|||
18636|27271|10|||
18637|27277|13|||
18638|27286|13|||
18639|27295|13|||
18640|27296|13|||
18641|27298|13|||
18642|27303|10|||
18643|27308|10|||
18644|27318|13|||
18645|27322|13|||
18646|27344|13|||
18647|27351|105|||
18648|27356|13|||
18649|27361|10|||
18650|27364|10|||
18651|27379|13|||
18652|27388|13|||
18653|27398|105|||
18654|27400|13|||
18655|27405|13|||
18656|27411|13|||
18657|27415|13|||
18658|27422|13|||
18659|27427|105|||
18660|27430|13|||
18661|27436|13|||
18662|27438|10|||
18663|27441|10|||
18664|27445|13|||
18665|27448|10|||
18666|27455|10|||
18667|27457|13|||
18668|27462|10|||
18669|27463|13|||
18670|27468|13|||
18671|27470|13|||
18672|27472|13|||
18673|27478|13|||
18674|27480|105|||
18675|27483|10|||
18676|27492|105|||
18677|27493|105|||
18678|27495|13|||
18679|27503|10|||
18680|27509|13|||
18681|27511|13|||
18682|27520|13|||
18683|27522|13|||
18684|27527|13|||
18685|27530|13|||
18686|27533|10|||
18687|27538|13|||
18688|27540|13|||
18689|27547|13|||
18690|27549|13|||
18691|27556|10|||
18692|27558|13|||
18693|27566|13|||
18694|27575|13|||
18695|27577|13|||
18696|27583|13|||
18697|27595|10|||
18698|27612|10|||
18699|27618|13|||
18700|27624|105|||
18701|60899|105|||
18702|60900|14|||
18703|60901|105|||
18704|60902|105|||
18705|60903|105|||
18706|60921|105|||
18707|60922|105|||
18708|60923|105|||
18709|60924|105|||
18710|60927|14|||
18711|60928|14|||
18712|60939|105|||
18713|60943|105|||
18714|60947|13|||
18715|60949|105|||
18716|60950|105|||
18717|60955|13|||
18718|60957|105|||
18719|60958|105|||
18720|60960|105|||
18721|60973|13|||
18722|60975|105|||
18723|60978|105|||
18724|60979|105|||
18725|60980|13|||
18726|60981|105|||
18727|60986|105|||
18728|60987|13|||
18729|60988|105|||
18730|60995|105|||
18731|60996|105|||
18732|60997|13|||
18733|61007|105|||
18734|61008|105|||
18735|61009|105|||
18736|61014|105|||
18737|61027|13|||
18738|61028|105|||
18739|61064|105|||
18740|61070|103|||
18741|61072|13|||
18742|61087|13|||
18743|61088|13|||
18744|61090|105|||
18745|61103|10|||
18746|61105|10|||
18747|61124|10|||
18748|61156|10|||
18749|61157|10|||
18750|61187|10|||
18751|61197|10|||
18752|61200|10|||
18753|61239|10|||
18754|61243|10|||
18755|61299|14|||
18756|61329|12|||
18757|61330|13|||
18758|61331|105|||
18759|61384|105|||
18760|61408|10|||
18761|61411|10|||
18762|61421|13|||
18763|61423|105|||
18764|61424|105|||
18765|61426|105|||
18766|61434|105|||
18767|61439|105|||
18768|61441|105|||
18769|61442|13|||
18770|61446|105|||
18771|61447|105|||
18772|61448|106|||
18773|61456|105|||
18774|61457|105|||
18775|61464|105|||
18776|61466|105|||
18777|61467|105|||
18778|61469|13|||
18779|61471|105|||
18780|61472|13|||
18781|61477|105|||
18782|61480|13|||
18783|61481|13|||
18784|61487|105|||
18785|61489|105|||
18786|61492|10|||
18787|61493|13|||
18788|61497|13|||
18789|61503|13|||
18790|61508|13|||
18791|61517|13|||
18792|61518|13|||
18793|61524|13|||
18794|61537|10|||
18795|61538|10|||
18796|61550|10|||
18797|61585|10|||
18798|61636|10|||
18799|61806|105|||
18800|61879|10|||
18801|61919|13|||
18802|61924|13|||
18803|61948|13|||
18804|61965|13|||
18805|61966|13|||
18806|61976|13|||
18807|61977|13|||
18808|61982|13|||
18809|61983|13|||
18810|62050|13|||
18811|62053|103|||
18812|62068|13|||
18813|62086|105|||
18814|62087|105|||
18815|62099|103|||
18816|62101|13|||
18817|62145|103|||
18818|62148|106|||
18819|62154|103|||
18820|62157|103|||
18821|62158|13|||
18822|62171|10|||2017-08-09
18823|62194|14|||
18824|62195|14|||
18825|62196|14|||
18826|62197|14|||
18827|62218|1|||
18828|62221|14|||
18829|62222|13|||
18830|62223|13|||
18831|62240|13|||
18832|62251|14|||
18833|62266|13|||
18834|62267|14|||
18835|62268|14|||
18836|62273|14|||
18837|62274|14|||
18838|62295|105|||
18839|62299|14|||
18840|62302|14|||
18841|62305|14|||
18842|62306|14|||
18843|62307|14|||
18844|62308|14|||
18845|62309|14|||
18846|62311|14|||
18847|62313|14|||
18848|62314|14|||
18849|62329|14|||
18850|62336|101|||
18851|62339|14|||
18852|62341|14|||
18853|62342|14|||
18854|62349|14|||
18855|62350|14|||
18856|62361|14|||
18857|62376|14|||
18858|62408|10|||
18859|62425|13|||
18860|62444|13|||
18861|62445|13|||
18862|62446|14|||
18863|62449|14|||
18864|62458|14|||
18865|62469|14|||
18866|62471|14|||
18867|62481|14|||
18868|62482|14|||
18869|62486|14|||
18870|62487|14|||
18871|62488|14|||
18872|62489|14|||
18873|62491|14|||
18874|62492|14|||
18875|62494|14|||
18876|62501|14|||
18877|62504|14|||
18878|62523|14|||
18879|62524|14|||
18880|62528|13|||
18881|62532|13|||
18882|62556|14|||
18883|62559|14|||
18884|62561|14|||
18885|62573|14|||
18886|62602|13|||
18887|62617|14|||
18888|62618|14|||
18889|62619|14|||
18890|62622|14|||
18891|62633|14|||
18892|62634|10|||2018-04-04
18893|62635|14|||
18894|62646|13|||
18895|62647|13|||
18896|62650|14|||
18897|62653|14|||
18898|62701|105|||
18899|62725|13|||
18900|62929|105|||
18901|62937|105|||
18902|62939|13|||
18903|62941|13|||
18904|62952|13|||
18905|67034|14|||
18906|67042|14|||
18907|67094|14|||
18908|67098|14|||
18909|67100|14|||
18910|67102|14|||
18911|67113|14|||
18912|67147|14|||
18913|67148|14|||
18914|67185|14|||
18915|67186|14|||
18916|67187|14|||
18917|67189|14|||
18918|67191|14|||
18919|67193|14|||
18920|67311|103|||
18921|67328|14|||
18922|67336|13|||
18923|67378|14|||
18924|67379|14|||
18925|67561|14|||
18926|67564|14|||
18927|67891|1|||
18928|67892|1|||
18929|67893|1|||
18930|67927|1|||
18931|67957|1|||
18932|67974|1|||
18933|68021|12|||
18934|68030|105|||
18935|68050|105|||
18936|68051|13|||
18937|68060|106|||
18938|68061|106|||
18939|68238|14|||
18940|68370|14|||
18941|68507|14|||
18942|68508|13|||
18943|68510|14|||
18944|68512|13|||
18945|68524|13|||
18946|68525|13|||
18947|68636|13|||
18948|68729|13|||
18949|68947|13|||
18950|69018|13|||
18951|69215|13|||
18952|69236|1|||
18953|69249|105|||
18954|69250|105|||
18955|69251|105|||
18956|69254|105|||
18957|69255|105|||
18958|69256|105|||
18959|69257|105|||
18960|69460|13|||
18961|69501|13|||
18962|69717|13|||
18963|69734|103|||
18964|69735|103|||
18965|69991|106|||
18966|70007|106|||
18967|70008|106|||
18968|70141|13|||
18969|70440|106|||
18970|70441|10|||
18971|70442|13|||
18972|70443|13|||
18973|70455|13|||
18974|70456|13|||
18975|70457|13|||
18976|70458|13|||
18977|70512|13|||
18978|70771|14|||
18979|70773|14|||
18980|70774|14|||
18981|70789|14|||
18982|70797|14|||
18983|70802|14|||
18984|70803|14|||
18985|70804|14|||
18986|70813|14|||
18987|70814|14|||
18988|70821|14|||
18989|70822|103|||
18990|70834|14|||
18991|70843|14|||
18992|70844|14|||
18993|70868|14|||
18994|70869|14|||
18995|70870|14|||
18996|70899|14|||
18997|70913|14|||
18998|70925|14|||
18999|70927|14|||
19000|70947|14|||
19001|70948|14|||
19002|70949|14|||
19003|70959|14|||
19004|70969|14|||
19005|70970|14|||
19006|70971|14|||
19007|70987|14|||
19008|71057|105|||
19009|71059|105|||
19010|71062|13|||
19011|71075|103|||
19012|71107|14|||
19013|71371|106|||
19014|71372|106|||
19015|71375|106|||
19016|71564|105|||
19017|71576|105|||
19018|71577|105|||
19019|71720|14|||
19020|71724|14|||
19021|71725|14|||
19022|71844|14|||
19023|71846|14|||
19024|71851|105|||
19025|71853|14|||
19026|71995|13|||
19027|72048|13|||
19028|72053|14|||
19029|72091|14|||
19030|72104|13|||
19031|72129|106|||
19032|72130|106|||
19033|72160|13|||
19034|72177|106|||
19035|72178|106|||
19036|72188|106|||
19037|72200|106|||
19038|72202|106|||
19039|72203|106|||
19040|72225|105|||
19041|62928|105|||
19042|62934|14|||
19043|62940|12|||
19044|62947|13|||
19045|67015|105|||
19046|67035|14|||
19047|67105|14|||
19048|67128|14|||
19049|67192|14|||
19050|67879|13|||
19051|67881|13|||
19052|67882|13|||
19053|67885|1|||
19054|67925|1|||
19055|67948|1|||
19056|67952|1|||
19057|67954|1|||
19058|67955|1|||
19059|68004|12|||
19060|68042|105|||
19061|68043|105|||
19062|68087|13|||
19063|68142|12|||
19064|68236|105|||
19065|68239|14|||
19066|68240|14|||
19067|68345|13|||
19068|68346|105|||
19069|68565|13|||
19070|68567|13|||
19071|68584|13|||
19072|68585|14|||
19073|68587|14|||
19074|68605|14|||
19075|68619|13|||
19076|68646|14|||
19077|68684|13|||
19078|68732|13|||
19079|68786|13|||
19080|68894|13|||
19081|68971|12|||
19082|69152|105|||
19083|69194|13|||
19084|69204|13|||
19085|69219|13|||
19086|69227|13|||
19087|69241|14|||
19088|69362|105|||
19089|69567|14|||
19090|69599|13|||
19091|69667|14|||
19092|69707|106|||
19093|69722|13|||
19094|69727|13|||
19095|69729|13|||
19096|69893|13|||
19097|69895|13|||
19098|69896|12|||
19099|69897|12|||
19100|57933|106|||
19101|57934|12|||
19102|57941|12|||
19103|57944|12|||
19104|57948|106|||
19105|57956|13|||
19106|58030|106|||
19107|58048|13|||
19108|58072|13|||
19109|58076|13|||
19110|58180|106|||
19111|58181|106|||
19112|58230|13|||
19113|58231|13|||
19114|58257|12|||
19115|58349|106|||
19116|58350|12|||
19117|58353|106|||
19118|58374|106|||
19119|58375|105|||
19120|58401|106|||
19121|58420|105|||
19122|58433|106|||
19123|58453|12|||
19124|58472|105|||
19125|58549|106|||
19126|58578|106|||
19127|58579|106|||
19128|58581|106|||
19129|58617|106|||
19130|58660|12|||
19131|58747|13|||
19132|58789|13|||
19133|58800|13|||
19134|58830|105|||
19135|58843|11|||2016-10-14
19136|58856|106|||
19137|58857|106|||
19138|58913|106|||
19139|58956|106|||
19140|58997|106|||
19141|59043|12|||
19142|59181|106|||
19143|59196|106|||
19144|59204|105|||
19145|59352|101|||
19146|59361|105|||
19147|59362|105|||
19148|59397|103|||
19149|59398|106|||
19150|59399|1|||
19151|59420|106|||
19152|59422|13|||
19153|59447|106|||
19154|59494|12|||
19155|59503|13|||
19156|59504|13|||
19157|59505|13|||
19158|59506|105|||
19159|59513|13|||
19160|59514|13|||
19161|59515|13|||
19162|59516|13|||
19163|59531|13|||
19164|59560|13|||
19165|59592|103|||
19166|59606|13|||
19167|59609|105|||
19168|59616|13|||
19169|59617|106|||
19170|59623|13|||
19171|59630|14|||
19172|59631|13|||
19173|59636|13|||
19174|59652|13|||
19175|59653|13|||
19176|59660|106|||
19177|59661|105|||
19178|59676|13|||
19179|59679|13|||
19180|59682|13|||
19181|59686|13|||
19182|59687|13|||
19183|59694|13|||
19184|59718|13|||
19185|59732|105|||
19186|59733|103|||
19187|59772|13|||
19188|59773|13|||
19189|59775|13|||
19190|59785|10|||
19191|59787|13|||
19192|59788|13|||
19193|59801|13|||
19194|59805|13|||
19195|59815|13|||
19196|59820|13|||
19197|59821|103|||
19198|59824|13|||
19199|59825|13|||
19200|59832|106|||
19201|59840|13|||
19202|73941|106|||
19203|73955|13|||
19204|74017|13|||
19205|74094|14|||
19206|74098|14|||
19207|74111|14|||
19209|74140|13|||
19210|74183|103|||
19211|74199|1|||
19212|74208|13|||
19213|74217|13|||
19214|74224|13|||
19215|74238|13|||
19216|74239|13|||
19217|74240|13|||
19218|74255|13|||
19219|74299|13|||
19220|74302|13|||
19221|74309|13|||
19222|74342|13|||
19223|74343|13|||
19224|74348|106|||
19225|74358|13|||
19226|74389|105|||
19227|74390|103|||
19228|74391|13|||
19229|74404|106|||
19230|74419|103|||
19231|74431|13|||
19232|74448|13|||
19233|74483|13|||
19234|74484|13|||
19235|74495|13|||
19236|74513|13|||
19237|74514|13|||
19238|74518|13|||
19239|74542|105|||
19240|74554|13|||
19241|74557|105|||
19242|74558|105|||
19243|74575|12|||
19244|74581|14|||
19245|74608|105|||
19246|74609|105|||
19247|74616|13|||
19248|74655|13|||
19249|74667|13|||
19250|74676|13|||
19251|74687|105|||
19252|74691|105|||
19253|74692|13|||
19254|74702|13|||
19255|74703|13|||
19256|74705|12|||
19257|74713|12|||
19258|74720|105|||
19259|74721|13|||
19260|74734|13|||
19261|74737|13|||
19262|74739|105|||
19263|74740|1|||
19264|74745|13|||
19265|74755|13|||
19266|74764|13|||
19267|74767|13|||
19268|76455|103|||
19269|76456|103|||
19270|76466|103|||
19271|76472|106|||
19272|76473|106|||
19273|76487|106|||
19274|76523|106|||
19275|76525|106|||
19276|76534|13|||
19277|76536|105|||
19278|76539|105|||
19279|76541|105|||
19280|76542|105|||
19281|76543|105|||
19282|76563|10|||
19283|76564|10|||
19284|76566|10|||
19285|76584|106|||
19286|76604|106|||
19287|76605|106|||
19288|76608|106|||
19289|76619|106|||
19290|76622|105|||
19291|76623|105|||
19292|76630|106|||
19293|76631|13|||
19294|76636|106|||
19295|76640|106|||
19296|76641|106|||
19297|76642|106|||
19298|76643|106|||
19299|76646|106|||
19300|76648|106|||
19301|76649|106|||
19302|76661|106|||
19303|76687|14|||
19304|76720|105|||
19305|76734|105|||
19306|76735|105|||
19307|76757|106|||
19308|76758|106|||
19309|76759|106|||
19310|76768|105|||
19311|76769|106|||
19312|76777|105|||
19313|76793|106|||
19314|76794|106|||
19315|76806|106|||
19316|76807|106|||
19317|76808|13|||
19318|76813|105|||
19319|76828|106|||
19320|76832|105|||
19321|76837|105|||
19322|76838|105|||
19323|76862|13|||
19324|76876|13|||
19325|76889|105|||
19326|76892|105|||
19327|76956|106|||
19328|76957|106|||
19329|76958|14|||
19330|76959|106|||
19331|76974|106|||
19332|76977|106|||
19333|76978|106|||
19334|76985|13|||
19335|76988|13|||
19336|77002|105|||
19337|77004|13|||
19338|77007|13|||
19339|77018|106|||
19340|77021|106|||
19341|77022|106|||
19342|77023|106|||
19343|77031|106|||
19344|77041|106|||
19345|77043|13|||
19346|77046|106|||
19347|77070|106|||
19348|77071|106|||
