StateWellId|SealMethodId|SealMethodOtherDesc|CreatedDate|LastUpdateDate
102070|15||2017-03-16|2017-03-16
102073|1|Haliburton|2017-06-14|2017-06-14
102278|1|SACK|2018-04-17|2018-04-17
102309|17||2018-04-17|2018-04-17
102332|15|B J Hughes|2017-04-04|2017-04-04
102513|15|Cement|2017-03-16|2017-03-16
102665|13||2017-04-11|2017-04-11
102699|15||2018-04-17|2018-04-17
102841|2||2018-06-28|2018-06-28
102844|2||2018-06-27|2018-06-27
102848|2||2018-06-28|2018-06-28
102849|2||2018-06-28|2018-06-28
102862|1|Haliburton|2018-06-28|2018-06-28
103050|2||2018-06-27|2018-06-27
103051|17||2018-04-17|2018-04-17
103344|1|Pump|2018-04-17|2018-04-17
103361|15|Cement|2017-03-16|2017-03-16
103469|2||2017-04-04|2017-04-04
103659|17||2018-04-17|2018-04-17
104025|2||2017-04-06|2017-04-06
104061|2||2017-04-06|2017-04-06
104062|2||2017-04-06|2017-04-06
104108|11||2016-07-13|2016-07-13
104160|17||2018-04-17|2018-04-17
104172|17||2018-04-17|2018-04-17
104187|1|Haliburton|2017-04-11|2017-04-11
104208|1|Pump|2018-04-17|2018-04-17
104209|16||2018-04-17|2018-04-17
104232|1|mud pump|2017-04-11|2017-04-11
104254|15||2018-04-17|2018-04-17
104255|15||2018-04-17|2018-04-17
104265|11||2018-04-17|2018-04-17
104266|1|Pumped/Halliburton|2018-04-17|2018-04-17
104453|13|Cement|2017-03-16|2017-03-16
104585|17||2018-04-17|2018-04-17
104615|1|pumped and poured|2018-04-17|2018-04-17
104616|16||2018-04-17|2018-04-17
104865|15||2017-03-16|2017-03-16
104897|15||2017-03-17|2017-03-17
105086|17||2018-04-17|2018-04-17
105087|17||2018-04-17|2018-04-17
105152|2||2018-04-17|2018-04-17
105159|1|Halliburton / Tremmie|2018-04-17|2018-04-17
105161|15||2018-04-17|2018-04-17
105162|15||2018-04-17|2018-04-17
105200|1|Haliburton|2017-08-22|2017-08-22
105339|1|Haliburton|2018-06-27|2018-06-27
105343|1|Haliburton|2018-06-28|2018-06-28
105349|1|Solid hydraulics|2018-06-27|2018-06-27
105350|17||2018-04-17|2018-04-17
105363|15||2017-03-17|2017-03-17
105412|2||2018-06-25|2018-06-25
105425|2||2018-04-17|2018-04-17
105450|15||2017-04-04|2017-04-04
105474|17||2018-04-17|2018-04-17
105507|15||2018-04-17|2018-04-17
105508|15||2018-04-17|2018-04-17
105556|1|Standard oilfield|2018-06-26|2018-06-26
105682|15||2018-04-17|2018-04-17
105683|1|Pressure-Halliburton|2018-04-17|2018-04-17
105711|15|Halliburton|2017-04-04|2017-04-04
105713|1|Haliburton|2017-08-22|2017-08-22
105762|17||2018-04-17|2018-04-17
105763|15||2018-04-17|2018-04-17
105764|17||2018-04-17|2018-04-17
105765|17||2018-04-17|2018-04-17
105812|15|Schlumberger|2017-04-04|2017-04-04
105824|15|Driller|2017-04-05|2017-04-05
105934|17|Driller|2017-04-05|2017-04-05
106048|17||2018-04-17|2018-04-17
106049|17||2018-04-17|2018-04-17
106051|17||2018-04-17|2018-04-17
106062|17|Halliburton|2017-04-05|2017-04-05
106086|15||2018-04-17|2018-04-17
106087|15||2018-04-17|2018-04-17
106088|17||2018-04-17|2018-04-17
106089|12||2018-04-17|2018-04-17
106126|17||2018-04-17|2018-04-17
106157|17||2018-04-17|2018-04-17
106176|2|Cement|2017-04-05|2017-04-05
106204|17||2018-04-17|2018-04-17
106233|2||2018-06-13|2018-06-13
106236|15|Driller|2017-04-05|2017-04-05
106237|2||2018-06-08|2018-06-08
106238|2||2018-06-08|2018-06-08
106239|1|Haliburton|2018-06-08|2018-06-08
106240|1|Haliburton|2018-06-08|2018-06-08
106255|2||2018-06-12|2018-06-12
106261|2||2018-06-12|2018-06-12
106269|2||2018-06-12|2018-06-12
106270|1|Haliburton|2018-06-12|2018-06-12
106278|2||2018-06-13|2018-06-13
106286|2||2018-06-14|2018-06-14
106292|2||2018-06-08|2018-06-08
106295|2||2018-06-08|2018-06-08
106296|2||2018-06-14|2018-06-14
106302|1|Haliburton|2018-06-08|2018-06-08
106361|2||2018-06-14|2018-06-14
106369|2||2018-06-14|2018-06-14
106775|17||2018-04-17|2018-04-17
106910|15|Driller|2017-04-05|2017-04-05
106994|15||2018-04-17|2018-04-17
107021|17||2018-04-17|2018-04-17
107030|1|Slurry Pumped|2018-04-17|2018-04-17
107031|1|Slurry Pumped|2018-04-17|2018-04-17
107032|17||2018-04-17|2018-04-17
107033|17||2018-04-17|2018-04-17
107040|17||2018-04-17|2018-04-17
107041|17||2018-04-17|2018-04-17
107043|1|Pressure Pumped|2018-04-17|2018-04-17
107044|1|Slurry Pump|2018-04-17|2018-04-17
107045|17||2018-04-17|2018-04-17
107051|17||2018-04-17|2018-04-17
107056|17||2018-04-17|2018-04-17
107068|17||2018-04-17|2018-04-17
107090|10||2018-04-17|2018-04-17
107143|17||2018-04-17|2018-04-17
107152|17||2018-04-17|2018-04-17
107161|17||2018-04-17|2018-04-17
107171|17||2018-04-17|2018-04-17
107247|2||2018-06-13|2018-06-13
107249|2||2018-06-14|2018-06-14
107262|2||2018-06-25|2018-06-25
107281|2||2018-06-14|2018-06-14
107282|2||2018-06-14|2018-06-14
107285|2||2018-06-14|2018-06-14
107307|2||2018-06-13|2018-06-13
107323|2||2018-06-25|2018-06-25
107331|17||2018-04-17|2018-04-17
107337|2||2018-06-14|2018-06-14
107350|2||2018-06-11|2018-06-11
107351|2||2018-06-11|2018-06-11
107383|2||2018-06-11|2018-06-11
107384|2||2018-06-12|2018-06-12
107387|1|Haliburton|2018-06-12|2018-06-12
107388|1|Haliburton|2018-06-11|2018-06-11
107389|1|Pressure cementing|2018-06-13|2018-06-13
107390|1|Plug and pump|2018-06-13|2018-06-13
107417|14|Halliburton|2017-04-05|2017-04-05
107443|2||2018-06-11|2018-06-11
107446|17||2018-04-17|2018-04-17
107469|2||2018-06-13|2018-06-13
107494|2||2018-06-11|2018-06-11
107495|2||2018-06-11|2018-06-11
107534|2||2018-06-11|2018-06-11
107884|2||2018-06-26|2018-06-26
108022|2|Driller|2017-04-05|2017-04-05
108102|17||2018-04-17|2018-04-17
108103|17||2018-04-17|2018-04-17
108110|17||2018-04-17|2018-04-17
108119|17||2018-04-17|2018-04-17
108120|1|Pressure Cemented|2018-04-17|2018-04-17
108139|1|Solid hydraulics|2017-03-20|2017-03-20
108140|1|Haliburton|2017-03-21|2017-03-21
108176|17||2018-04-17|2018-04-17
108197|1|Slurry Pumped|2018-04-17|2018-04-17
108234|2||2017-03-21|2017-03-21
108238|1|Haliburton|2017-03-21|2017-03-21
108253|17||2018-04-17|2018-04-17
108317|17||2018-04-17|2018-04-17
108336|17||2018-04-17|2018-04-17
108343|1|Halliburton|2018-04-26|2018-04-26
108363|1|Slurry Pumped|2018-04-17|2018-04-17
108370|17||2018-04-17|2018-04-17
108371|17||2018-04-17|2018-04-17
108386|2||2018-06-25|2018-06-25
108392|2||2018-06-25|2018-06-25
108447|1|Pressure - Haliburton|2018-04-17|2018-04-17
108448|17||2018-04-17|2018-04-17
108468|17||2018-04-17|2018-04-17
108472|1|Haillburton|2018-04-17|2018-04-17
108473|15||2018-04-17|2018-04-17
108474|15||2018-04-17|2018-04-17
108475|1|Pressure-Halliburton|2018-04-17|2018-04-17
108495|15||2018-04-17|2018-04-17
108532|15||2018-04-17|2018-04-17
108559|15||2018-04-17|2018-04-17
108600|1|HALLIB.|2018-04-17|2018-04-17
108628|1|Pressure-Halliburton|2018-04-17|2018-04-17
108643|17||2018-04-17|2018-04-17
108648|17||2018-04-17|2018-04-17
108718|15||2018-04-17|2018-04-17
108739|15|Howco |2017-04-05|2017-04-05
108783|1|Solid hydraulics|2018-05-17|2018-05-17
108893|1|Hand Poured|2018-04-17|2018-04-17
108940|15||2018-04-17|2018-04-17
108976|1|Backfill|2017-02-21|2017-02-21
108977|1|Backfill|2017-02-21|2017-02-21
108978|15|Halliburton|2017-04-05|2017-04-05
109079|17||2018-04-17|2018-04-17
109089|15||2018-04-17|2018-04-17
109096|17||2018-04-17|2018-04-17
109111|17||2018-04-17|2018-04-17
109112|17||2018-04-17|2018-04-17
109250|15|Halliburton|2017-04-05|2017-04-05
109369|12|Driller|2017-04-05|2017-04-05
109376|15||2018-04-17|2018-04-17
109488|15|Driller|2017-04-05|2017-04-05
109503|15||2017-03-21|2017-03-21
109556|17||2018-04-17|2018-04-17
109567|15||2018-04-17|2018-04-17
109568|15||2018-04-17|2018-04-17
109579|15||2018-04-17|2018-04-17
109606|17||2018-04-17|2018-04-17
109654|15||2018-04-17|2018-04-17
109768|12||2018-04-06|2018-04-06
109771|15||2018-04-17|2018-04-17
109772|15||2018-04-17|2018-04-17
109808|12||2017-06-28|2017-06-28
109959|17||2018-04-17|2018-04-17
110005|17||2018-04-17|2018-04-17
110014|2|Driller|2017-04-05|2017-04-05
110057|1|pressure cement--Halliburton method|2018-04-17|2018-04-17
110058|1|pressure cement--Halliburton method|2018-04-17|2018-04-17
110092|15|Driller|2017-04-05|2017-04-05
110167|1|HALLIBURTTON|2018-04-17|2018-04-17
110235|17||2018-04-17|2018-04-17
110248|1|Tremmie Line -Pressure|2018-04-17|2018-04-17
110378|17||2018-04-17|2018-04-17
110724|1|Poured Mixed Cement|2018-04-17|2018-04-17
110738|15||2018-04-17|2018-04-17
110739|1|Haliburton|2018-04-17|2018-04-17
110765|1|Sack Type|2018-04-17|2018-04-17
110796|17||2018-04-17|2018-04-17
110815|15|Halliburton|2017-04-05|2017-04-05
110901|15|Titan |2017-04-05|2017-04-05
110917|11|cement|2017-01-19|2017-01-19
111003|17||2018-04-17|2018-04-17
111017|1|concrete poured|2018-04-17|2018-04-17
111114|17||2018-04-17|2018-04-17
111118|17||2018-04-17|2018-04-17
111119|2||2017-04-05|2017-04-05
111217|15|Halliburton |2017-01-19|2017-01-19
111227|17||2018-04-17|2018-04-17
111281|17||2018-04-17|2018-04-17
111282|17||2018-04-17|2018-04-17
111360|1|Halliburton - pressure cemented|2018-04-17|2018-04-17
111376|17||2018-04-17|2018-04-17
111413|1|Haillburton|2018-04-17|2018-04-17
111436|1|concrete poured|2018-04-17|2018-04-17
111470|1|Hallaburton|2018-04-17|2018-04-17
111490|2||2018-04-17|2018-04-17
111618|15|Halliburton|2017-04-05|2017-04-05
111619|17||2018-04-17|2018-04-17
111830|12||2018-04-17|2018-04-17
111876|11||2018-04-17|2018-04-17
112111|11|Driller|2017-04-05|2017-04-05
112117|17||2018-04-17|2018-04-17
112442|2|Driller|2017-04-05|2017-04-05
112479|12|Driller|2017-04-05|2017-04-05
112501|11|Driller|2017-04-05|2017-04-05
113164|14|Halliburton|2017-04-05|2017-04-05
113273|1|HAND MIX|2018-04-17|2018-04-17
113328|15|Texas Acidizers|2017-03-29|2017-03-29
113330|14||2018-04-17|2018-04-17
113340|1|140 TT PDE 160|2018-04-17|2018-04-17
113347|1|Tremmie Tube PDE|2018-04-17|2018-04-17
113537|1|Pressure trimmie|2018-04-17|2018-04-17
113596|12||2018-04-17|2018-04-17
113628|2||2019-03-07|2019-03-07
113665|2||2019-03-07|2019-03-07
113733|11||2018-04-17|2018-04-17
114017|1|Slurry pumped|2018-04-17|2018-04-17
114018|12||2018-04-17|2018-04-17
114046|12||2018-04-17|2018-04-17
114058|18||2018-04-17|2018-04-17
114128|11||2018-04-17|2018-04-17
114140|11||2018-04-17|2018-04-17
114181|1|Circulation|2018-04-17|2018-04-17
114343|1|SELF MIX|2018-04-17|2018-04-17
114574|11||2018-04-17|2018-04-17
114648|1|Slurry Pump|2018-04-17|2018-04-17
114650|12||2018-04-17|2018-04-17
114696|16|Halliburton |2017-01-19|2017-01-19
114866|1|Wheelbarrow|2018-04-17|2018-04-17
114893|1|Wheelbarrow|2018-04-17|2018-04-17
114959|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
114985|15||2018-06-27|2018-06-27
114995|2||2018-04-17|2018-04-17
115005|12||2018-04-17|2018-04-17
115017|16||2018-04-17|2018-04-17
115022|12||2018-04-17|2018-04-17
115023|12||2018-04-17|2018-04-17
115045|12||2018-04-17|2018-04-17
115086|11||2018-04-17|2018-04-17
115143|1|Self|2019-01-07|2019-01-07
115149|1|SELF MIX|2018-04-17|2018-04-17
115193|15||2019-01-07|2019-01-07
115246|1|External Pressure Trimmie|2018-04-17|2018-04-17
115247|1|External presure tremmie|2018-04-17|2018-04-17
115253|1|External Pressure Trimmie|2018-04-17|2018-04-17
115254|1|External Pressure Trimmie|2018-04-17|2018-04-17
115255|1|External Pressure Trimmie|2018-04-17|2018-04-17
115260|1|redi mix 0-18', bentonite to 680|2018-04-17|2018-04-17
115285|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
115289|12||2018-04-17|2018-04-17
115327|12||2018-04-17|2018-04-17
115338|12||2018-04-17|2018-04-17
115340|12||2018-04-17|2018-04-17
115380|17||2018-04-17|2018-04-17
115452|1|Slurry Pumped|2018-04-17|2018-04-17
115453|1|Manually|2018-04-17|2018-04-17
115470|1|Manually|2018-04-17|2018-04-17
115480|12||2018-04-17|2018-04-17
115502|1|Slurry Pumped|2018-04-17|2018-04-17
115515|1|External Pressure Tremmie|2018-04-17|2018-04-17
115516|1|External Pressure Trimmie|2018-04-17|2018-04-17
115517|1|External Pressure Tremmie|2018-04-17|2018-04-17
115526|1|manually|2018-04-17|2018-04-17
115537|1|External Pressure Trimmie|2018-04-17|2018-04-17
115538|1|External Pressure Trimmie|2018-04-17|2018-04-17
115539|1|External Pressure Tremmie|2018-04-17|2018-04-17
115548|12||2018-04-17|2018-04-17
115571|12||2018-04-17|2018-04-17
115596|1|pressure pump|2018-04-17|2018-04-17
115609|12||2018-04-17|2018-04-17
115610|12||2018-04-17|2018-04-17
115617|12||2018-04-17|2018-04-17
115626|12||2018-04-17|2018-04-17
115627|1|Slurry Pump|2018-04-17|2018-04-17
115642|12||2017-05-25|2017-05-25
115644|12||2018-04-17|2018-04-17
115666|12||2018-04-17|2018-04-17
115674|1|Slurry Pumped|2018-04-17|2018-04-17
115768|12||2018-04-17|2018-04-17
115780|12||2018-04-17|2018-04-17
115784|11||2018-04-17|2018-04-17
115787|1|Pressure pumped portland|2018-04-17|2018-04-17
115818|12||2018-04-17|2018-04-17
115821|1|handmix|2018-04-17|2018-04-17
115822|12||2018-04-17|2018-04-17
115832|12||2018-04-17|2018-04-17
115833|12||2018-04-17|2018-04-17
115839|12||2018-04-17|2018-04-17
115840|12||2018-04-17|2018-04-17
115844|12||2018-04-17|2018-04-17
115852|12||2018-04-17|2018-04-17
115854|12||2018-04-17|2018-04-17
115881|12||2018-04-17|2018-04-17
115883|12||2018-04-17|2018-04-17
115888|12||2018-04-17|2018-04-17
115889|1|Slurry Pump|2018-04-17|2018-04-17
115907|1|Slurry Pump|2018-04-17|2018-04-17
115932|12||2018-04-17|2018-04-17
115951|1|SELF MIXED|2018-04-17|2018-04-17
115955|1|SELF MIXED|2018-04-17|2018-04-17
116003|12||2018-04-17|2018-04-17
116026|12||2018-04-17|2018-04-17
116037|12||2018-04-17|2018-04-17
116045|12||2018-04-17|2018-04-17
116089|12||2018-04-17|2018-04-17
116091|12||2018-04-17|2018-04-17
116100|12||2018-04-17|2018-04-17
116109|12||2018-04-17|2018-04-17
116115|12||2018-04-17|2018-04-17
116124|1|hand mix|2018-04-17|2018-04-17
116147|12||2018-04-17|2018-04-17
116196|15||2018-04-17|2018-04-17
116231|1|pressure cemented|2018-04-17|2018-04-17
116249|15||2019-03-05|2019-03-05
116250|15||2019-03-05|2019-03-05
116275|1|Pressure Cement|2018-04-17|2018-04-17
116276|13||2018-04-17|2018-04-17
116292|2||2019-03-26|2019-03-26
116338|1|8-sk Grout|2018-04-17|2018-04-17
116383|13||2018-04-17|2018-04-17
116416|13||2018-04-17|2018-04-17
116419|2|Cement|2017-04-03|2017-04-03
116456|1|GRAVITY CEMENTED|2018-04-17|2018-04-17
116457|13|driller |2017-03-30|2017-03-30
116505|15||2018-04-05|2018-04-05
116506|15||2018-04-18|2018-04-18
116507|15||2018-04-18|2018-04-18
116510|1|Pressure tremie|2018-04-18|2018-04-18
116511|15||2018-04-25|2018-04-25
116516|2||2018-04-17|2018-04-17
116524|1|Grout|2018-04-17|2018-04-17
116525|1|Grout|2018-04-17|2018-04-17
116540|1|Grout|2018-04-18|2018-04-18
116541|1|Grout|2018-04-18|2018-04-18
116548|15||2018-04-17|2018-04-17
116549|15||2018-04-17|2018-04-17
116570|1|Waiting for TCEQ to Approve|2018-04-17|2018-04-17
116605|14|Driller|2017-03-30|2017-03-30
116607|16||2018-04-17|2018-04-17
116616|2|Grout|2018-04-18|2018-04-18
116617|1|Grout|2018-04-05|2018-04-05
116618|1|grout|2018-04-20|2018-04-20
116662|12||2018-04-18|2018-04-18
116663|12||2018-04-18|2018-04-18
116664|15||2018-04-18|2018-04-18
116680|17||2018-04-17|2018-04-17
116687|10||2018-04-17|2018-04-17
116689|13||2018-04-17|2018-04-17
116692|1|Tremmie Tube PDE|2018-04-17|2018-04-17
116698|15||2017-01-12|2017-01-12
116716|1|Pressure Grouting|2018-04-17|2018-04-17
116717|1|Pressuring Grouting|2018-04-17|2018-04-17
116718|1|Pressure Grouting|2018-04-17|2018-04-17
116760|15||2018-04-17|2018-04-17
116774|1|pressure cemented|2018-04-17|2018-04-17
116789|13||2020-10-08|2020-10-08
116851|1|8-sk Grout|2018-04-17|2018-04-17
116894|13||2018-04-17|2018-04-17
116896|1|Pressure Cement|2018-04-17|2018-04-17
116951|1|Pressure Cemented / Tremmie Pipe|2018-04-17|2018-04-17
116963|2||2017-11-13|2017-11-13
116964|2||2017-11-13|2017-11-13
116971|15||2018-04-18|2018-04-18
116973|1|Pressure Tremmie|2018-04-17|2018-04-17
116974|1|Pressure Tremmie|2018-04-17|2018-04-17
116975|14||2018-04-18|2018-04-18
116988|12||2018-04-18|2018-04-18
116996|15||2018-04-18|2018-04-18
117012|15||2018-04-17|2018-04-17
117013|1|Pressure Cement|2018-04-17|2018-04-17
117015|1|tremmie pipe|2018-04-17|2018-04-17
117023|15||2018-04-17|2018-04-17
117042|15||2018-04-18|2018-04-18
117043|15||2018-04-18|2018-04-18
117055|1|Pressure Cementing|2018-04-17|2018-04-17
117056|1|Pressure Cement|2018-04-17|2018-04-17
117102|15||2018-04-17|2018-04-17
117194|1|Pressure Cemented/Tremmie Tube|2018-04-17|2018-04-17
117195|14||2018-04-17|2018-04-17
117196|1|portland and bentonite|2018-04-17|2018-04-17
117226|10||2018-04-17|2018-04-17
117249|14||2018-04-17|2018-04-17
117250|1|Pressure Cementing|2018-04-17|2018-04-17
117251|1|Pressure Grouting|2018-04-17|2018-04-17
117275|1|Pressure cementing|2018-04-17|2018-04-17
117276|15||2018-04-17|2018-04-17
117347|15||2018-04-17|2018-04-17
117452|1|Positive Displacement|2018-04-17|2018-04-17
117457|15||2018-04-17|2018-04-17
117459|15||2018-04-17|2018-04-17
117460|15||2018-04-17|2018-04-17
117461|18||2018-04-17|2018-04-17
117531|14||2018-04-17|2018-04-17
117532|14||2018-04-17|2018-04-17
117616|14||2018-04-17|2018-04-17
117617|14||2018-04-17|2018-04-17
117618|14||2018-04-17|2018-04-17
117683|1|Pressure bottom up|2018-04-17|2018-04-17
117749|15|Cement|2017-03-28|2017-03-28
117760|15||2018-04-17|2018-04-17
117761|1|Internal & External Pressure Tremmie|2018-04-17|2018-04-17
117782|15||2018-04-17|2018-04-17
117838|1|POS. DISP. EXT.|2018-04-17|2018-04-17
117849|1|pressure cement|2018-04-17|2018-04-17
117850|1|Pressure Cement|2018-04-17|2018-04-17
117864|1|5 sack grout trimmie pipe|2018-04-17|2018-04-17
117953|1|Pressure Cement via Tremie Tube|2018-04-17|2018-04-17
118121|1|Bentonite pumped through trimmie|2018-04-17|2018-04-17
118123|1|Pressure cementing-exterior w/tremie|2018-04-17|2018-04-17
118125|1|Pressure Cement|2018-04-17|2018-04-17
118128|15||2018-04-17|2018-04-17
118163|1|Halliburton/ Positive Displacement|2018-04-17|2018-04-17
118164|1|Tremie/ Pressure|2018-04-17|2018-04-17
118182|15||2017-03-29|2017-03-29
118268|1|presssure cement|2018-04-17|2018-04-17
118274|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
118319|1|Pressure Cement|2018-04-17|2018-04-17
118320|1|Pressure Cement|2018-04-17|2018-04-17
118597|2||2019-04-17|2019-04-17
118619|15|Halliburton|2017-03-28|2017-03-28
118652|15||2018-04-17|2018-04-17
118671|2||2019-04-17|2019-04-17
118718|2|Driller|2017-03-30|2017-03-30
118722|15|Halliburton|2017-03-29|2017-03-29
118727|1|Trimmie Tube/Pos. Displacement|2018-04-17|2018-04-17
118730|1|positive displacement|2018-04-17|2018-04-17
118809|15||2019-02-11|2019-02-11
118810|15||2019-02-11|2019-02-11
118811|15||2019-02-11|2019-02-11
118824|15||2019-02-11|2019-02-11
118952|2||2017-02-13|2017-02-13
118975|2||2017-02-14|2017-02-14
118976|2||2017-02-14|2017-02-14
118984|2||2017-02-14|2017-02-14
119004|2||2017-02-14|2017-02-14
119005|15||2017-02-14|2017-02-14
119026|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
119067|2||2019-02-11|2019-02-11
119077|15|Halliburton|2017-03-28|2017-03-28
119128|15|Schlumberger|2017-03-28|2017-03-28
119129|15||2018-04-17|2018-04-17
119142|1|POSITIVE DISPLACEMENT INTERIOR|2018-04-17|2018-04-17
119165|2|Cement|2017-03-28|2017-03-28
119207|14||2018-04-17|2018-04-17
119239|15||2018-04-17|2018-04-17
119305|15|Halliburton|2017-03-28|2017-03-28
119313|2||2017-05-23|2017-05-23
119415|2|Cement|2017-03-28|2017-03-28
119436|1|Tremmie Pipe|2018-04-17|2018-04-17
119492|1|pressured cemented|2018-04-17|2018-04-17
119499|17||2017-03-28|2017-03-28
119640|2|Driller|2017-04-03|2017-04-03
119681|2||2019-02-11|2019-02-11
119686|2||2019-02-11|2019-02-11
119707|2||2019-02-11|2019-02-11
119729|17|Halliburton|2017-03-28|2017-03-28
119754|2||2017-01-12|2017-01-12
119846|1|Internal Pressure tremmie|2018-04-17|2018-04-17
119859|2||2018-06-21|2018-06-21
119868|2||2018-06-21|2018-06-21
119954|1|SELF MIX|2018-04-17|2018-04-17
120011|1|External Pressure Tremmie|2018-04-17|2018-04-17
120012|17||2018-04-17|2018-04-17
120044|17||2018-04-17|2018-04-17
120375|1|Oilwell Process|2017-06-26|2017-06-26
120382|15||2018-06-28|2018-06-28
120394|14||2017-06-26|2017-06-26
120395|1|External Pressure Tremmie|2018-04-17|2018-04-17
120396|1|External Pressure Tremmie|2018-04-17|2018-04-17
120397|2||2017-02-16|2017-02-16
120404|17||2018-04-17|2018-04-17
120405|17||2018-04-17|2018-04-17
120406|17||2018-04-17|2018-04-17
120407|17||2018-04-17|2018-04-17
120408|17||2018-04-17|2018-04-17
120409|17||2018-04-17|2018-04-17
120410|1|Pressure Cement Via Tremmie|2018-04-17|2018-04-17
120411|2||2018-04-17|2018-04-17
120412|1|Tremi|2018-04-17|2018-04-17
120413|1|Pumped through tremmie pipe|2018-04-17|2018-04-17
120414|1|Pumped through tremmie tube|2018-04-17|2018-04-17
120415|14||2017-06-26|2017-06-26
120416|1|Pumped through tremmie pipe|2018-04-17|2018-04-17
120417|1|Pumped through tremmie tube|2018-04-17|2018-04-17
120418|14||2017-06-26|2017-06-26
120419|14||2017-06-26|2017-06-26
120443|1|External Pressure Tremmie|2018-04-17|2018-04-17
120444|1|External Pressure Tremmie|2018-04-17|2018-04-17
120540|1|Pump|2018-04-17|2018-04-17
120541|17||2018-04-17|2018-04-17
120680|15||2018-04-17|2018-04-17
120709|15||2018-04-17|2018-04-17
121136|14||2017-06-16|2017-06-16
121137|14||2017-06-26|2017-06-26
121155|1|Haliburton|2016-09-21|2016-09-21
121156|17||2018-04-17|2018-04-17
121157|17||2018-04-17|2018-04-17
121159|1|Pumped through tremmie tube|2018-04-17|2018-04-17
121160|14||2017-06-26|2017-06-26
121161|14||2017-06-26|2017-06-26
121181|1|External Pressure Trimmie|2018-04-17|2018-04-17
121182|1|External Pressure Tremmie|2018-04-17|2018-04-17
121183|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
121184|1|External Pressure Tremmie|2018-04-17|2018-04-17
121213|17||2018-04-17|2018-04-17
121217|2|Driller|2017-04-13|2017-04-13
121224|2||2017-02-16|2017-02-16
121226|2||2017-02-16|2017-02-16
121296|1|Pressure Cement|2018-04-17|2018-04-17
121358|1|Pressure Grouting|2018-04-17|2018-04-17
121371|13||2016-07-28|2016-07-28
121386|1|tremie pipe|2018-04-17|2018-04-17
121393|15||2019-03-05|2019-03-05
121401|1|Trim|2018-04-17|2018-04-17
121440|1|Pressure cementing exterior tremie|2018-04-17|2018-04-17
121441|2||2019-03-06|2019-03-06
121446|1|Pressure Grouting|2018-04-17|2018-04-17
121447|1|Pressure Grouting|2018-04-17|2018-04-17
121448|1|Trim|2018-04-17|2018-04-17
121464|15||2019-03-06|2019-03-06
121466|1|Pressure Cemented|2018-04-17|2018-04-17
121492|13||2019-03-06|2019-03-06
121493|15||2018-04-17|2018-04-17
121494|15||2018-04-17|2018-04-17
121495|15||2018-04-17|2018-04-17
121500|1|Pressure Cement|2018-04-17|2018-04-17
121537|16||2017-07-14|2017-07-14
121597|1|Pressure Cement|2018-04-17|2018-04-17
121616|15||2018-04-17|2018-04-17
121617|15||2018-04-17|2018-04-17
121637|1|Pressure Tremie|2018-04-17|2018-04-17
121638|1|Pressure Grout w/ Ext Tremie|2018-04-17|2018-04-17
121660|13||2018-04-17|2018-04-17
121689|14||2018-04-17|2018-04-17
121703|1|Bentonite pumped thru Tremie|2018-04-17|2018-04-17
121712|1|positive displacement|2018-04-17|2018-04-17
121719|15||2018-04-17|2018-04-17
121721|1|Pressure Cemeting|2018-04-17|2018-04-17
121722|1|Pressure grouting|2018-04-17|2018-04-17
121723|1|Pressure grouting|2018-04-17|2018-04-17
121724|1|Pressure grouting|2018-04-17|2018-04-17
121725|1|Pressure grouting|2018-04-17|2018-04-17
121726|1|Pressure grouting|2018-04-17|2018-04-17
121727|1|Pressure Grouting|2018-04-17|2018-04-17
121728|1|Pressure grouting|2018-04-17|2018-04-17
121729|1|Pressure grouting|2018-04-17|2018-04-17
121730|1|Pressure grouting|2018-04-17|2018-04-17
121731|1|Pressure grouting|2018-04-17|2018-04-17
121732|1|Pressure grouting|2018-04-17|2018-04-17
121733|1|Pressure grouting|2018-04-17|2018-04-17
121746|15||2018-04-17|2018-04-17
121772|1|Bentonite pumped thru Tremie|2018-04-17|2018-04-17
121773|1|Pressuring Cementing|2018-04-17|2018-04-17
121776|1|Pressure grouting - exterior tremie|2018-04-17|2018-04-17
121777|1|Pressure grouting - exterior tremie|2018-04-17|2018-04-17
121789|1|pumped through trimmie|2018-04-17|2018-04-17
121796|10||2017-10-17|2017-10-17
121797|10||2017-10-17|2017-10-17
121801|1|Bentonite pumped thru Tremie|2018-04-17|2018-04-17
121806|1|Pressure Grouting|2018-04-17|2018-04-17
121808|1|Pressure Cemented|2018-04-17|2018-04-17
121809|1|pressure internal casing|2018-04-17|2018-04-17
121810|1|Pressure Grouting|2018-04-17|2018-04-17
121811|15||2018-04-17|2018-04-17
121849|14|Driller|2017-04-03|2017-04-03
121853|14||2018-04-17|2018-04-17
121961|13||2018-04-17|2018-04-17
121998|14||2018-04-17|2018-04-17
122119|2||2017-06-28|2017-06-28
122134|15|Cement|2017-03-28|2017-03-28
122167|2||2017-06-28|2017-06-28
122192|1|Pressure Cement|2018-04-17|2018-04-17
122215|1|Pressure Grouting|2018-04-17|2018-04-17
