,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
810,2016-03-10,435425.3379569544,220073.33520884308,584470.1773719853,435425.3379569544,435425.3379569544,-38754.13696407058,-38754.13696407058,-38754.13696407058,2363.326134385476,2363.326134385476,2363.326134385476,-41117.46309845606,-41117.46309845606,-41117.46309845606,0.0,0.0,0.0,396671.20099288377
811,2016-03-11,435392.34409881517,225883.615260911,571124.0442531336,435392.34409881517,435392.34409881517,-47157.70285767562,-47157.70285767562,-47157.70285767562,-5084.718113659101,-5084.718113659101,-5084.718113659101,-42072.98474401652,-42072.98474401652,-42072.98474401652,0.0,0.0,0.0,388234.64124113956
812,2016-03-12,435359.3502406758,215908.04334158977,564046.9229572993,435359.3502406758,435359.3502406758,-43704.72213990329,-43704.72213990329,-43704.72213990329,-837.136632641627,-837.136632641627,-837.136632641627,-42867.58550726167,-42867.58550726167,-42867.58550726167,0.0,0.0,0.0,391654.6281007725
813,2016-03-13,435326.3563825365,233658.22978536252,556168.9330231623,435326.3563825365,435326.3563825365,-40510.52285929063,-40510.52285929063,-40510.52285929063,2891.201047652932,2891.201047652932,2891.201047652932,-43401.72390694357,-43401.72390694357,-43401.72390694357,0.0,0.0,0.0,394815.8335232459
814,2016-03-14,435306.59569888026,221668.81405361602,571747.8948732495,435306.59569888026,435306.59569888026,-45634.70265662974,-45634.70265662974,-45634.70265662974,-2051.9935752163433,-2051.9935752163433,-2051.9935752163433,-43582.7090814134,-43582.7090814134,-43582.7090814134,0.0,0.0,0.0,389671.89304225054
815,2016-03-15,435286.83501522394,226163.05344459278,579727.807965311,435286.83501522394,435286.83501522394,-46883.802125667724,-46883.802125667724,-46883.802125667724,-3556.215377958763,-3556.215377958763,-3556.215377958763,-43327.58674770897,-43327.58674770897,-43327.58674770897,0.0,0.0,0.0,388403.0328895562
816,2016-03-16,435267.07433156756,213766.70680673298,578611.5280410564,435267.07433156756,435267.07433156756,-36290.19566687334,-36290.19566687334,-36290.19566687334,6275.536517458308,6275.536517458308,6275.536517458308,-42565.732184331646,-42565.732184331646,-42565.732184331646,0.0,0.0,0.0,398976.8786646942
817,2016-03-17,435247.31364791124,225107.8528976696,581150.1037036026,435247.31364791124,435247.31364791124,-38877.74542176643,-38877.74542176643,-38877.74542176643,2363.326134379678,2363.326134379678,2363.326134379678,-41241.071556146104,-41241.071556146104,-41241.071556146104,0.0,0.0,0.0,396369.5682261448
818,2016-03-18,435227.552964255,226320.9095688307,559655.6949699267,435227.552964255,435227.552964255,-44398.58193051942,-44398.58193051942,-44398.58193051942,-5084.718113662429,-5084.718113662429,-5084.718113662429,-39313.863816857,-39313.863816857,-39313.863816857,0.0,0.0,0.0,390828.97103373555
819,2016-03-19,435207.79228059866,209256.29866466977,554751.5629468402,435207.79228059866,435207.79228059866,-37599.12500959482,-37599.12500959482,-37599.12500959482,-837.1366326566492,-837.1366326566492,-837.1366326566492,-36761.98837693817,-36761.98837693817,-36761.98837693817,0.0,0.0,0.0,397608.6672710038
820,2016-03-20,435188.03159694234,232269.8522746066,566053.8395673502,435188.03159694234,435188.03159694234,-30690.497290069838,-30690.497290069838,-30690.497290069838,2891.2010476583855,2891.2010476583855,2891.2010476583855,-33581.69833772823,-33581.69833772823,-33581.69833772823,0.0,0.0,0.0,404497.5343068725
821,2016-03-21,435168.270913286,233631.51438389017,577905.5508909647,435168.270913286,435168.270913286,-31839.80851370704,-31839.80851370704,-31839.80851370704,-2051.9935752228735,-2051.9935752228735,-2051.9935752228735,-29787.814938484174,-29787.814938484174,-29787.814938484174,0.0,0.0,0.0,403328.462399579
822,2016-03-22,435148.51022962964,226264.57012129217,587627.65439676,435148.51022962964,435148.51022962964,-28969.57085763711,-28969.57085763711,-28969.57085763711,-3556.2153779537593,-3556.2153779537593,-3556.2153779537593,-25413.355479683352,-25413.355479683352,-25413.355479683352,0.0,0.0,0.0,406178.93937199254
823,2016-03-23,435128.7495459734,255367.3436113235,601530.923301148,435128.7495459734,435128.7495459734,-14233.067366419633,-14233.067366419633,-14233.067366419633,6275.536517461474,6275.536517461474,6275.536517461474,-20508.603883881107,-20508.603883881107,-20508.603883881107,0.0,0.0,0.0,420895.6821795537
824,2016-03-24,435108.98886231706,253349.76804432203,607088.0822257635,435108.98886231706,435108.98886231706,-12776.323606057515,-12776.323606057515,-12776.323606057515,2363.3261343927593,2363.3261343927593,2363.3261343927593,-15139.649740450272,-15139.649740450272,-15139.649740450272,0.0,0.0,0.0,422332.66525625956
825,2016-03-25,435089.22817866073,253224.25840176118,594487.170675104,435089.22817866073,435089.22817866073,-14471.155770772251,-14471.155770772251,-14471.155770772251,-5084.718113654478,-5084.718113654478,-5084.718113654478,-9386.43765711777,-9386.43765711777,-9386.43765711777,0.0,0.0,0.0,420618.0724078885
826,2016-03-26,435069.4674950045,249478.92767853072,606707.7490602572,435069.4674950045,435069.4674950045,-4177.520172652497,-4177.520172652497,-4177.520172652497,-837.1366326437094,-837.1366326437094,-837.1366326437094,-3340.3835400087883,-3340.3835400087883,-3340.3835400087883,0.0,0.0,0.0,430891.947322352
827,2016-03-27,435049.70681134815,265374.44245401636,617618.4531625782,435049.70681134815,435049.70681134815,5789.573445627114,5789.573445627114,5789.573445627114,2891.2010476603155,2891.2010476603155,2891.2010476603155,2898.372397966798,2898.372397966798,2898.372397966798,0.0,0.0,0.0,440839.28025697527
828,2016-03-28,435029.9461276918,265497.123623057,613625.1509335934,435029.9461276918,435029.9461276918,7172.001358336613,7172.001358336613,7172.001358336613,-2051.993575224842,-2051.993575224842,-2051.993575224842,9223.994933561453,9223.994933561453,9223.994933561453,0.0,0.0,0.0,442201.94748602837
829,2016-03-29,435010.18544403545,274284.1537737378,614626.9697404692,435010.18544403545,435010.18544403545,11971.960272020564,11971.960272020564,11971.960272020564,-3556.215377948517,-3556.215377948517,-3556.215377948517,15528.175649969082,15528.175649969082,15528.175649969082,0.0,0.0,0.0,446982.145716056
