date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2017-04-14,1382.710238,257788.477618,4456.064155,60517.671889,75.958499,4776.001655,304820.630106,228239.15655800002
2017-04-15,1428.014673,296213.054348,4228.63153,60592.41284,78.037969,5541.014133,285009.138848,203766.08677700002
2017-04-16,1448.294362,313204.173146,4860.363941,60462.927821,70.501836,4409.906908,214564.039224,249317.09025100002
2017-04-17,1333.18921,347834.863014,5094.064582,59607.711711,16.893564,6728.081956,107594.108028,350613.00781900005
2017-04-18,1303.247915,331832.062598,4547.440777,60157.83432,17.927776,7745.131902,131244.699668,342890.521592
2017-04-19,1373.457272,291641.462073,4983.056046,59745.252944,83.52493,7785.233087,241406.616164,323882.46657299995
2017-04-20,1371.302542,329437.93189,5075.871128,60002.991037,140.871982,7692.624682,211118.383607,359821.346124
2017-04-21,1368.926999,330860.705727,5231.629,59554.107098,119.096444,7630.577325,228985.471344,338249.27707899996
2017-04-22,1323.836378,254222.177036,4539.778233,59397.693531,398.216895,5100.768206,254831.361525,227029.60836
2017-04-23,1350.755941,315162.046485,4456.720288,59439.879275,109.237393,8928.130218,91922.972519,252107.02177599998
2017-04-24,1362.97931,258134.219982,4466.160242,59328.114079,119.17506,7424.175549,283648.700059,213880.027863
2017-04-25,1334.138375,291602.53384,4653.477815,59175.566647,102.181682,6651.311961,260632.098688,310775.688328
2017-04-26,1316.308608,313136.108493,4584.492951,59131.095172,97.656955,6862.598128,193013.315245,377221.994776
2017-04-27,1285.360683,260590.578288,4339.506407,61227.676855,102.11222,7626.398796,264235.448961,260233.38822999998
2017-04-28,1327.070954,327814.585329,4538.401091,54303.347865,406.592632,6580.031555,178131.989049,443676.139619
2017-04-29,1312.193148,308685.596718,1958.620564,55436.161837,177.889512,3225.487496,292272.91692,327063.69047100004
2017-04-30,1341.094993,240961.626391,1876.835344,69095.323112,92.601216,7997.085348,249429.172608,191164.31268200002
2017-05-01,1284.430469,320625.827916,2287.045015,83402.778663,108.706967,8854.361855,127621.239695,317732.046709
2017-05-02,1216.766909,311411.426883,2668.960954,89298.633786,85.528867,7501.945175,238656.119379,294846.874623
2017-05-03,1311.355109,314327.521901,2343.676299,91267.135024,198.766305,7114.871557,268774.11762,292326.09142300003
2017-05-04,1292.014837,275123.405809,2301.897375,91651.045012,71.214435,9328.988004,185355.204707,261357.35611400002
2017-05-05,1345.676313,333787.238318,2405.540893,91796.857201,68.408361,9424.948507,45889.410626,357384.431142
2017-05-06,1377.181272,287446.3194,1954.333555,96298.408813,72.493385,8684.515956,202561.665048,262914.839521
2017-05-07,1328.201638,256247.049193,1909.904743,103624.889909,76.993394,8036.851957,299026.086583,211266.94468100002
2017-05-08,1319.721177,275018.583416,2379.870795,109329.030176,82.977433,3706.114427,273079.647377,265940.413016
2017-05-09,1354.65412,308411.96668,2289.471629,116627.937071,80.017585,4456.7212,224419.672214,286955.507882
2017-05-10,1347.779515,303183.564228,2341.408523,121422.10778,66.553119,6446.268749,233234.624565,299256.29842799995
2017-05-11,1327.796793,330207.477088,2326.832202,121875.385666,173.782262,6670.091615,174826.599537,357127.363692
2017-05-12,1389.423036,313743.038911,2460.780799,121895.758743,88.971235,8368.816414,133529.003051,358615.41755799996
2017-05-13,1410.6214,331522.103022,2100.436182,121914.940103,64.044227,7978.208908,118894.43681,328209.66043499997
2017-05-14,1385.151115,301262.287601,1766.251128,121710.741013,65.015962,7028.721683,233027.502069,280336.265707
2017-05-15,1338.903028,322452.779884,2208.028082,121595.572984,107.558531,5413.634401,296086.196282,290959.203424
2017-05-16,1387.470828,291881.835494,2200.780579,121633.754243,78.402683,4478.341698,332748.359994,259740.398789
2017-05-17,1312.38925,323928.616422,2122.85552,121697.337156,73.965833,7605.787649,241591.995109,344044.943044
2017-05-18,1336.470461,323423.516006,2080.137605,121550.71672,58.318381,7401.004426,281455.492641,389785.955417
2017-05-19,1324.018766,336575.217924,2094.021874,121517.215671,389.705841,6795.930584,192378.238929,436607.517941
2017-05-20,1322.943015,322430.001998,2137.903299,120031.240799,59.890983,6534.71633,146409.055805,379912.527719
2017-05-21,1298.417522,304133.589215,1770.702147,121385.074993,0.220373,3132.466554,161524.724077,313963.571045
2017-05-22,1270.816082,359419.227227,2461.293228,121414.724509,28.455606,5042.766393,51472.258219,380840.042687
2017-05-23,1271.94154,308497.848343,2562.167694,120847.940482,395.957358,4320.60965,146526.506352,332949.828896
2017-05-24,1201.714449,312472.798449,2875.061128,121161.506536,69.092177,9174.286347,105996.055732,330924.490173
2017-05-25,1260.05485,287919.162847,4087.693919,121446.854606,61.277381,8448.624636,300044.910852,286878.464186
2017-05-26,1304.215929,349420.196172,4135.054385,121391.752873,78.12273,7617.165518,198755.555751,453824.01228200004
2017-05-27,1334.505822,348690.553109,3838.575761,121279.523272,108.175751,8484.390743,216524.247542,451571.354454
2017-05-28,1255.915409,324257.78145,3664.120305,121117.381478,58.169375,5759.103266,217308.236354,360604.945664
2017-05-29,1210.409632,379223.777043,3444.107786,121179.338141,223.529762,7648.201892,60804.555007,385079.13826000004
2017-05-30,1260.584826,394242.00724,3527.664431,121080.363498,640.001244,5949.265676,65415.468072,458335.20423399995
2017-05-31,1285.560704,371194.353043,3509.412917,120796.978471,62.633788,4697.524624,104598.054243,456982.978272
2017-06-01,1350.178183,381876.176584,3167.811131,118830.199089,66.03424,5600.185788,82381.004517,447150.861053
2017-06-02,1345.634465,370249.989936,2968.729383,112432.044001,54.965094,4675.17117,86754.626694,457952.206686
2017-06-03,1331.751539,357112.658938,4205.435398,112381.893527,56.90931,6537.542486,27743.373039,489262.511306
2017-06-04,1291.545874,333204.828492,5050.700996,112227.453531,50.190987,7402.902199,39022.972138,456393.795514
2017-06-05,1298.601512,352683.612325,3457.329176,105059.601028,210.536904,8158.268105,56155.727648,483093.852518
2017-06-06,1303.097082,386232.314699,3770.012576,90561.396463,74.352978,8469.487338,46751.366189,548697.30732
2017-06-07,1339.231019,404902.902945,3980.575799,90429.877928,85.135236,7900.404745,46958.195811,559079.982033
2017-06-08,1341.980388,386799.108584,3987.464149,90284.637978,89.790181,6608.494166,96096.089036,518169.535652
2017-06-09,1356.279571,369248.027426,3884.637477,90342.301047,57.537005,7955.367239,152675.713268,410708.179296
2017-06-10,1363.981685,326882.918519,2615.344585,90420.396253,69.822066,7426.004308,306768.231998,309311.070411
2017-06-11,1333.510774,344876.196365,2254.150781,90401.212176,60.436792,7774.705604,295596.88814,336586.55100900005
2017-06-12,1627.98261,365057.534073,2386.038993,90435.766768,68.775437,6724.915829,253807.196439,463798.75926200004
2017-06-13,2901.907648,362613.41879,2563.769312,90519.577524,72.928595,7122.715764,300172.277031,449331.009033
2017-06-14,2929.016668,376483.628078,3257.12902,90634.70743,19.260317,6883.364364,241470.038647,504626.311272
2017-06-15,2943.625004,362285.11625,3214.727104,90659.279446,61.58229,7083.52129,236663.290447,540967.362188
2017-06-16,2869.464298,365000.84808,3170.362835,90778.146125,64.0932,8018.105047,221904.827215,566306.190136
2017-06-17,2902.318184,356388.246228,2693.363538,90738.310125,54.262837,8814.536399,243334.179265,503166.41471700004
2017-06-18,2919.845532,348157.829656,2658.131607,90748.959547,66.926037,8426.153871,242627.414369,500462.52048899996
2017-06-19,2841.670977,402309.667143,2530.586296,90648.571696,433.917356,6631.316594,72446.622747,617496.871899
2017-06-20,3162.349706,402150.776846,2356.107574,90648.257541,58.625925,8225.322399,66216.20238,653178.166968
2017-06-21,3081.39648,385938.731889,2354.698704,90715.682661,63.73427,8927.128111,116912.384111,562871.314631
2017-06-22,1257.455254,387671.503561,2233.360994,90740.271961,63.598395,8255.466273,88521.673388,580248.728237
2017-06-23,1212.982717,390031.908674,2685.262724,90748.585564,52.235354,7353.296035,178555.901842,615165.753988
2017-06-24,1108.478242,326960.468096,1508.44383,90706.116175,17.586157,6177.166195,147001.480988,482339.640844
